15000750,15000750,初号機：盗賊スフィア,,NORMAL,,,1,,0,0,1,0,15000750,,,01010,1,TURN_AFTER,3,
15000760,15000760,初号機：歌姫スフィア,,NORMAL,,,1,,0,0,0,1,15000760,,,01020,1,TURN_AFTER,2,
15000770,15000770,死剣沖田総司,,NORMAL,,,1,,1,0,0,0,15000770,,,01000,1,TURN_AFTER,3,
15000780,15000780,煌星彦星,,NORMAL,,,1,,0,1,0,0,15000780,,,01200,1,TURN_AFTER,3,
15000790,15000790,七彩ウアサハ,,NORMAL,,,1,,0,0,1,0,15000790,,,02100,1,TURN_AFTER,3,
15000800,15000800,聖守コンスタンティン,,NORMAL,,,1,,0,0,0,1,15000800,,,01120,1,TURN_AFTER,3,
15000810,15000810,茶房の匠,,NORMAL,,,1,,1,0,0,0,15000810,,,01000,1,TURN_AFTER,3,
15000820,15000820,ハイカラ紳士,,NORMAL,,,1,,0,1,0,0,15000820,,,01210,1,TURN_AFTER,2,
15000830,15000830,茶屋泥棒,,NORMAL,,,1,,0,0,1,0,15000830,,,01010,1,TURN_AFTER,3,
15000840,15000840,茶屋姫,,NORMAL,,,1,,0,0,0,1,15000840,,,01020,1,TURN_AFTER,3,
15000850,15000850,茶房の匠ブルー,,NORMAL,,,1,,1,0,0,0,15000850,,,01010,1,TURN_AFTER,3,
15000860,15000860,ハイカラ紳士グリーン,,NORMAL,,,1,,0,1,0,0,15000860,,,01000,1,TURN_AFTER,3,
15000870,15000870,茶屋泥棒レッド,,NORMAL,,,1,,0,0,1,0,15000870,,,02110,1,TURN_AFTER,3,
15000880,15000880,茶屋姫ピンク,,NORMAL,,,1,,0,0,0,1,15000880,,,01120,1,TURN_AFTER,2,
15000890,15000890,BBQマスター,,NORMAL,,,1,,1,0,0,0,15000890,,,01010,1,TURN_AFTER,3,
15000900,15000900,ハートブレイカー,,NORMAL,,,1,,0,1,0,0,15000900,,,01000,1,TURN_AFTER,3,
15000910,15000910,月夜海狐,,NORMAL,,,1,,0,0,1,0,15000910,,,01010,1,TURN_AFTER,3,
15000920,15000920,高原の散歩姫,,NORMAL,,,1,,0,0,0,1,15000920,,,01110,1,TURN_AFTER,3,
15000930,15000930,ナイトBBQマスター,,NORMAL,,,1,,1,0,0,0,15000930,,,01000,1,TURN_AFTER,3,
15000940,15000940,ﾌﾞﾗｳﾝﾊｰﾄﾌﾞﾚｲｶｰ,,NORMAL,,,1,,0,1,0,0,15000940,,,01000,1,TURN_AFTER,3,
15000950,15000950,月夜海狐ブラック,,NORMAL,,,1,,0,0,1,0,15000950,,,02100,1,TURN_AFTER,2,
15000960,15000960,高原の散歩姫スカイ,,NORMAL,,,1,,0,0,0,1,15000960,,,01020,1,TURN_AFTER,2,
15000970,15000970,夜皇貴族,,NORMAL,,,1,,1,0,0,0,15000970,,,01010,1,TURN_AFTER,3,
15000980,15000980,帝国皇子,,NORMAL,,,1,,0,1,0,0,15000980,,,01200,1,TURN_AFTER,2,
15000990,15000990,王宮メイド,,NORMAL,,,1,,0,0,1,0,15000990,,,01010,1,TURN_AFTER,2,
15001000,15001000,青薔薇の魔女姫ピンク,,NORMAL,,,1,,0,0,0,1,15001000,,,01020,1,TURN_AFTER,2,
15001010,15001010,夜皇貴族ホワイト,,NORMAL,,,1,,1,0,0,0,15001010,,,01010,1,TURN_AFTER,3,
15001020,15001020,帝国皇子レッド,,NORMAL,,,1,,0,1,0,0,15001020,,,01000,1,TURN_AFTER,3,
15001030,15001030,王宮メイドピンク,,NORMAL,,,1,,0,0,1,0,15001030,,,01110,1,TURN_AFTER,3,
15001040,15001040,青薔薇の魔女姫,,NORMAL,,,1,,0,0,0,1,15001040,,,01110,1,TURN_AFTER,3,
15001050,15001050,慇懃な幻魔士,,NORMAL,,,1,,1,0,0,0,15001050,,,01010,1,TURN_AFTER,3,
15001060,15001060,魔導の技師,,NORMAL,,,1,,0,1,0,0,15001060,,,01000,1,TURN_AFTER,3,
15001070,15001070,疾風の才媛,,NORMAL,,,1,,0,0,1,0,15001070,,,01010,1,TURN_AFTER,3,
15001080,15001080,豊穣の魔法姫,,NORMAL,,,1,,0,0,0,1,15001080,,,01110,1,TURN_AFTER,2,
15001090,15001090,慇懃な幻魔士ver.Jack,,NORMAL,,,1,,1,0,0,0,15001090,,,01000,1,TURN_AFTER,3,
15001100,15001100,黒魔導の技師ゴールド,,NORMAL,,,1,,0,1,0,0,15001100,,,01000,1,TURN_AFTER,3,
15001110,15001110,疾風の才媛ホワイト,,NORMAL,,,1,,0,0,1,0,15001110,,,01010,1,TURN_AFTER,3,
15001120,15001120,豊穣の魔法姫レッド,,NORMAL,,,1,,0,0,0,1,15001120,,,01100,1,TURN_AFTER,2,
15001130,15001130,学園の裏番長,,NORMAL,,,1,,1,0,0,0,15001130,,,01000,1,TURN_AFTER,3,
15001140,15001140,生徒会執行部,,NORMAL,,,1,,0,1,0,0,15001140,,,01210,1,TURN_AFTER,2,
15001150,15001150,学園風紀委員,,NORMAL,,,1,,0,0,1,0,15001150,,,01010,1,TURN_AFTER,3,
15001160,15001160,学園アイドル,,NORMAL,,,1,,0,0,0,1,15001160,,,01120,1,TURN_AFTER,2,
15001170,15001170,学園の正義番長,,NORMAL,,,1,,1,0,0,0,15001170,,,01010,1,TURN_AFTER,3,
15001180,15001180,生徒会執行部グリーン,,NORMAL,,,1,,0,1,0,0,15001180,,,01210,1,TURN_AFTER,1,
15001190,15001190,学園風紀委員レッド,,NORMAL,,,1,,0,0,1,0,15001190,,,01110,1,TURN_AFTER,3,
15001200,15001200,スケバン姫,,NORMAL,,,1,,0,0,0,1,15001200,,,01210,1,TURN_AFTER,2,
15001210,15001210,ｺｰﾙﾄﾞﾚｼﾞｽﾀﾝｽﾚｯﾄﾞ,,NORMAL,,,1,,1,0,0,0,15001210,,,02110,1,TURN_AFTER,1,
15001220,15001220,昼下がりのランチ,,NORMAL,,,1,,0,1,0,0,15001220,,,02110,1,TURN_AFTER,1,
15001230,15001230,女神の幸福論,,NORMAL,,,1,,0,0,1,0,15001230,,,02110,1,TURN_AFTER,1,
15001240,15001240,聖夜の魔法姫レッド,,NORMAL,,,1,,0,0,0,1,15001240,,,02110,1,TURN_AFTER,1,
15001250,15001250,ｺｰﾙﾄﾞﾚｼﾞｽﾀﾝｽﾌﾞﾙｰ,,NORMAL,,,1,,1,0,0,0,15001250,,,01120,1,TURN_AFTER,1,
15001260,15001260,宵の口のディナー,,NORMAL,,,1,,0,1,0,0,15001260,,,01210,1,TURN_AFTER,1,
15001270,15001270,天使の幸福論,,NORMAL,,,1,,0,0,1,0,15001270,,,01110,1,TURN_AFTER,3,
15001280,15001280,聖夜の魔法姫ブルー,,NORMAL,,,1,,0,0,0,1,15001280,,,01200,1,TURN_AFTER,2,
16000010,16000010,召喚剣＝絶技王剣,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000010,62000261,,16000010,1,TURN_AFTER,3,光2チェイン以上,30000,16000011,
16000011,16000010,召喚剣＝絶技王剣,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000010,62000262,,16000010,1,TURN_AFTER,3,光2チェイン以上,30000,16000012,
16000012,16000010,召喚剣＝絶技王剣,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000010,62000263,,16000010,1,TURN_AFTER,2,光2チェイン以上,30000,16000013,
16000013,16000010,召喚剣＝絶技王剣,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000010,62000264,,16000010,1,TURN_AFTER,2,光2チェイン以上,30000,16000014,
16000014,16000010,召喚剣＝絶技王剣,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000010,62000265,,16000010,1,TURN_AFTER,2,光2チェイン以上,30000,0,
16000020,16000020,プレデターダイヴ,,CHALICE,RARE,0,40,302,1,1,1,1,16000020,62000161,,16000020,1,TURN_AFTER,5,光3チェイン以上,15000,16000021,
16000021,16000020,プレデターダイヴ,,CHALICE,RARE,1,50,302,1,1,1,1,16000020,62000162,,16000020,1,TURN_AFTER,5,光3チェイン以上,15000,16000022,
16000022,16000020,プレデターダイヴ,,CHALICE,RARE,2,60,302,1,1,1,1,16000020,62000163,,16000020,1,TURN_AFTER,4,光3チェイン以上,15000,16000023,
16000023,16000020,プレデターダイヴ,,CHALICE,RARE,3,70,302,1,1,1,1,16000020,62000164,,16000020,1,TURN_AFTER,4,光3チェイン以上,15000,16000024,
16000024,16000020,プレデターダイヴ,,CHALICE,RARE,4,80,302,1,1,1,1,16000020,62000165,,16000020,1,TURN_AFTER,3,光3チェイン以上,15000,0,
16000030,16000030,炎竜の息吹,,CHALICE,NORMAL,0,40,301,1,1,1,1,16000030,62000181,,16000030,1,TURN_AFTER,5,火2チェイン以上,10000,16000031,
16000031,16000030,炎竜の息吹,,CHALICE,NORMAL,1,50,301,1,1,1,1,16000030,62000182,,16000030,1,TURN_AFTER,5,火2チェイン以上,10000,16000032,
16000032,16000030,炎竜の息吹,,CHALICE,NORMAL,2,60,301,1,1,1,1,16000030,62000183,,16000030,1,TURN_AFTER,4,火2チェイン以上,10000,16000033,
16000033,16000030,炎竜の息吹,,CHALICE,NORMAL,3,70,301,1,1,1,1,16000030,62000184,,16000030,1,TURN_AFTER,4,火2チェイン以上,10000,16000034,
16000034,16000030,炎竜の息吹,,CHALICE,NORMAL,4,80,301,1,1,1,1,16000030,62000185,,16000030,1,TURN_AFTER,3,火2チェイン以上,10000,0,
16000040,16000040,人間の感情の極み,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000040,62000031,,16000040,1,TURN_AFTER,3,火3チェイン以上,30000,16000041,
16000041,16000040,人間の感情の極み,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000040,62000032,,16000040,1,TURN_AFTER,3,火3チェイン以上,30000,16000042,
16000042,16000040,人間の感情の極み,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000040,62000033,,16000040,1,TURN_AFTER,2,火3チェイン以上,30000,16000043,
16000043,16000040,人間の感情の極み,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000040,62000034,,16000040,1,TURN_AFTER,2,火3チェイン以上,30000,16000044,
16000044,16000040,人間の感情の極み,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000041,62000035,,16000040,1,TURN_AFTER,2,火3チェイン以上,30000,0,
16000070,16000070,シャドーぺネトレイト,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000070,62000471,,16000070,1,TURN_AFTER,4,闇2チェイン以上,30000,16000071,
16000071,16000070,シャドーぺネトレイト,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000070,62000472,,16000070,1,TURN_AFTER,3,闇2チェイン以上,30000,16000072,
16000072,16000070,シャドーぺネトレイト,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000070,62000473,,16000070,1,TURN_AFTER,3,闇2チェイン以上,30000,16000073,
16000073,16000070,シャドーぺネトレイト,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000070,62000474,,16000070,1,TURN_AFTER,3,闇2チェイン以上,30000,16000074,
16000074,16000070,シャドーぺネトレイト,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000070,62000475,,16000070,1,TURN_AFTER,2,闇2チェイン以上,30000,0,
16000080,16000080,終焉を告げし焦熱,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000080,62000381,,16000080,1,TURN_AFTER,3,火2チェイン以上,30000,16000081,
16000081,16000080,終焉を告げし焦熱,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000080,62000382,,16000080,1,TURN_AFTER,3,火2チェイン以上,30000,16000082,
16000082,16000080,終焉を告げし焦熱,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000080,62000383,,16000080,1,TURN_AFTER,2,火2チェイン以上,30000,16000083,
16000083,16000080,終焉を告げし焦熱,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000080,62000384,,16000080,1,TURN_AFTER,2,火2チェイン以上,30000,16000084,
16000084,16000080,終焉を告げし焦熱,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000080,62000385,,16000080,1,TURN_AFTER,2,火2チェイン以上,30000,0,
16000090,16000090,ギガントレーザー,,CHALICE,RARE,0,40,302,1,1,1,1,16000090,62000171,,16000090,1,TURN_AFTER,5,闇3チェイン以上,15000,16000091,
16000091,16000090,ギガントレーザー,,CHALICE,RARE,1,50,302,1,1,1,1,16000090,62000172,,16000090,1,TURN_AFTER,5,闇3チェイン以上,15000,16000092,
16000092,16000090,ギガントレーザー,,CHALICE,RARE,2,60,302,1,1,1,1,16000090,62000173,,16000090,1,TURN_AFTER,4,闇3チェイン以上,15000,16000093,
16000093,16000090,ギガントレーザー,,CHALICE,RARE,3,70,302,1,1,1,1,16000090,62000174,,16000090,1,TURN_AFTER,4,闇3チェイン以上,15000,16000094,
16000094,16000090,ギガントレーザー,,CHALICE,RARE,4,80,302,1,1,1,1,16000090,62000175,,16000090,1,TURN_AFTER,3,闇3チェイン以上,15000,0,
15001290,15001290,傾奇者(須佐之男),,NORMAL,,,1,,1,0,0,0,15001290,,,01100,1,TURN_AFTER,1,
15001300,15001300,神衛隊士(藍華),,NORMAL,,,1,,0,1,0,0,15001300,,,01210,1,TURN_AFTER,2,
15001310,15001310,新春陽光太夫,,NORMAL,,,1,,0,0,1,0,15001310,,,01010,1,TURN_AFTER,3,
15001320,15001320,神座の巫女,,NORMAL,,,1,,0,0,0,1,15001320,,,01300,1,TURN_AFTER,1,
15001330,15001330,傾奇者(月読),,NORMAL,,,1,,1,0,0,0,15001330,,,01110,1,TURN_AFTER,1,
15001340,15001340,神衛隊士(松葉),,NORMAL,,,1,,0,1,0,0,15001340,,,01200,1,TURN_AFTER,2,
15001350,15001350,新春月光太夫,,NORMAL,,,1,,0,0,1,0,15001350,,,01110,1,TURN_AFTER,1,
15001360,15001360,神座の神職,,NORMAL,,,1,,0,0,0,1,15001360,,,01010,1,TURN_AFTER,2,
16000100,16000100,トランスフレア,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000100,62000081,,16000100,1,TURN_AFTER,3,火3チェイン以上,30000,16000101,
16000101,16000100,トランスフレア,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000100,62000082,,16000100,1,TURN_AFTER,3,火3チェイン以上,30000,16000102,
16000102,16000100,トランスフレア,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000100,62000083,,16000100,1,TURN_AFTER,2,火3チェイン以上,30000,16000103,
16000103,16000100,トランスフレア,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000100,62000084,,16000100,1,TURN_AFTER,2,火3チェイン以上,30000,16000104,
16000104,16000100,トランスフレア,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000101,62000085,,16000100,1,TURN_AFTER,2,火3チェイン以上,30000,0,
16000110,16000110,往生際が悪いわね！,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000110,62000041,,16000110,1,TURN_AFTER,3,闇3チェイン以上,30000,16000111,
16000111,16000110,往生際が悪いわね！,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000110,62000042,,16000110,1,TURN_AFTER,3,闇3チェイン以上,30000,16000112,
16000112,16000110,往生際が悪いわね！,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000110,62000043,,16000110,1,TURN_AFTER,2,闇3チェイン以上,30000,16000113,
16000113,16000110,往生際が悪いわね！,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000110,62000044,,16000110,1,TURN_AFTER,2,闇3チェイン以上,30000,16000114,
16000114,16000110,往生際が悪いわね！,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000110,62000045,,16000110,1,TURN_AFTER,2,闇3チェイン以上,30000,0,
16000120,16000120,ﾀﾞﾌﾞﾙｴﾝﾄﾘｰｼｽﾃﾑ,,CHALICE,RARE,0,40,302,1,1,1,1,16000120,62000221,,16000120,1,TURN_AFTER,4,闇3チェイン以上,15000,16000121,
16000121,16000120,ﾀﾞﾌﾞﾙｴﾝﾄﾘｰｼｽﾃﾑ,,CHALICE,RARE,1,50,302,1,1,1,1,16000120,62000222,,16000120,1,TURN_AFTER,4,闇3チェイン以上,15000,16000122,
16000122,16000120,ﾀﾞﾌﾞﾙｴﾝﾄﾘｰｼｽﾃﾑ,,CHALICE,RARE,2,60,302,1,1,1,1,16000120,62000223,,16000120,1,TURN_AFTER,3,闇3チェイン以上,15000,16000123,
16000123,16000120,ﾀﾞﾌﾞﾙｴﾝﾄﾘｰｼｽﾃﾑ,,CHALICE,RARE,3,70,302,1,1,1,1,16000120,62000224,,16000120,1,TURN_AFTER,3,闇3チェイン以上,15000,16000124,
16000124,16000120,ﾀﾞﾌﾞﾙｴﾝﾄﾘｰｼｽﾃﾑ,,CHALICE,RARE,4,80,302,1,1,1,1,16000120,62000225,,16000120,1,TURN_AFTER,2,闇3チェイン以上,15000,0,
15001370,15001370,パロミデススフィア,,NORMAL,,,1,,1,0,0,0,15001370,,,01000,1,TURN_AFTER,2,
15001380,15001380,クーホリンスフィア,,NORMAL,,,1,,0,1,0,0,15001380,,,01200,1,TURN_AFTER,1,
15001390,15001390,ダイヤスフィア,,NORMAL,,,1,,0,0,1,0,15001390,,,01010,1,TURN_AFTER,2,
15001400,15001400,ﾊﾟﾋﾟﾖﾝｿｰﾄﾞｽﾌｨｱ,,NORMAL,,,1,,0,0,0,1,15001400,,,01210,1,TURN_AFTER,2,
16000130,16000130,ソング・オブ・チル,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000130,62000251,,16000130,1,TURN_AFTER,1,風4チェイン,30000,16000131,
16000131,16000130,ソング・オブ・チル,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000130,62000252,,16000130,1,TURN_AFTER,1,風4チェイン,30000,16000132,
16000132,16000130,ソング・オブ・チル,,CHALICE,MILLIONRARE,2,60,303,1,1,1,1,16000132,62000253,,16000130,1,TURN_AFTER,1,風3チェイン以上,30000,16000133,
16000133,16000130,ソング・オブ・チル,,CHALICE,MILLIONRARE,3,70,303,1,1,1,1,16000132,62000254,,16000130,1,TURN_AFTER,1,風3チェイン以上,30000,16000134,
16000134,16000130,ソング・オブ・チル,,CHALICE,MILLIONRARE,4,80,303,1,1,1,1,16000134,62000255,,16000130,1,TURN_AFTER,1,風2チェイン以上,30000,0,
16000140,16000140,ゲイルオブジョーカー,,CHALICE,MILLIONRARE,0,40,303,1,1,1,1,16000140,62000021,,16000140,1,TURN_AFTER,4,風3チェイン以上,30000,16000141,
16000141,16000140,ゲイルオブジョーカー,,CHALICE,MILLIONRARE,1,50,303,1,1,1,1,16000140,62000022,,16000140,1,TURN_AFTER,3,風3チェイン以上,30000,16000142,
