#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示時に掛ける数,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,機能,,,,,,,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,発動条件2,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
60000141,[暗]物攻熟练 等级1,dark mastery,暗属性的物理伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000141,
60000142,[暗]物攻熟练 等级2,dark mastery,暗属性的物理伤害提升1.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000142,
60000143,[暗]物攻熟练 等级3,dark mastery,暗属性的物理伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000143,
60000151,[火]魔攻熟练 等级1,fire mastery,火属性的魔法伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000151,
60000152,[火]魔攻熟练 等级2,fire mastery,火属性的魔法伤害提升1.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000152,
60000153,[火]魔攻熟练 等级3,fire mastery,火属性的魔法伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000153,
60000161,[冰]魔攻熟练 等级1,ice mastery,冰属性的魔法伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000161,
60000162,[冰]魔攻熟练 等级2,ice mastery,冰属性的魔法伤害提升1.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000162,
60000163,[冰]魔攻熟练 等级3,ice mastery,冰属性的魔法伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000163,
60000171,[风]魔攻熟练 等级1,wind mastery,风属性的魔法伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000171,
60000172,[风]魔攻熟练 等级2,wind mastery,风属性的魔法伤害提升1.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000172,
60000173,[风]魔攻熟练 等级3,wind mastery,风属性的魔法伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000173,
60000181,[光]魔攻熟练 等级1,light mastery,光属性的魔法伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000181,
60000182,[光]魔攻熟练 等级2,light mastery,光属性的魔法伤害提升1.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000182,
60000183,[光]魔攻熟练 等级3,light mastery,光属性的魔法伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000183,
60000191,[暗]魔攻熟练 等级1,dark mastery,暗属性的魔法伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000191,
60000192,[暗]魔攻熟练 等级2,dark mastery,暗属性的魔法伤害提升1.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000192,
60000193,[暗]魔攻熟练 等级3,dark mastery,暗属性的魔法伤害提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000193,
60000201,[火]物魔熟练 等级1,fire mastery,火属性的伤害提升0.2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000201,
60000202,[火]物魔熟练 等级2,fire mastery,火属性的伤害提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000202,
60000203,[火]物魔熟练 等级3,fire mastery,火属性的伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000203,
60000211,[冰]物魔熟练 等级1,ice mastery,冰属性的伤害提升0.2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000211,
60000212,[冰]物魔熟练 等级2,ice mastery,冰属性的伤害提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000212,
60000213,[冰]物魔熟练 等级3,ice mastery,冰属性的伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000213,
60000221,[风]物魔熟练 等级1,wind mastery,风属性的伤害提升0.2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000221,
60000222,[风]物魔熟练 等级2,wind mastery,风属性的伤害提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000222,
60000223,[风]物魔熟练 等级3,wind mastery,风属性的伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000223,
60000231,[光]物魔熟练 等级1,light mastery,光属性的伤害提升0.2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000231,
60000232,[光]物魔熟练 等级2,light mastery,光属性的伤害提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000232,
60000233,[光]物魔熟练 等级3,light mastery,光属性的伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000233,
60000241,[暗]物魔熟练 等级1,dark mastery,暗属性的伤害提升0.2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000241,
60000242,[暗]物魔熟练 等级2,dark mastery,暗属性的伤害提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000242,
60000243,[暗]物魔熟练 等级3,dark mastery,暗属性的伤害提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000243,
60000251,[火]物攻增强 等级1,fire enhance,火属性的物理伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000251,
60000252,[火]物攻增强 等级2,fire enhance,火属性的物理伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000252,
60000253,[火]物攻增强 等级3,fire enhance,火属性的物理伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000253,
60000261,[冰]物攻增强 等级1,ice enhance,冰属性的物理伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000261,
60000262,[冰]物攻增强 等级2,ice enhance,冰属性的物理伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000262,
60000263,[冰]物攻增强 等级3,ice enhance,冰属性的物理伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000263,
60000271,[风]物攻增强 等级1,wind enhance,风属性的物理伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000271,
60000272,[风]物攻增强 等级2,wind enhance,风属性的物理伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000272,
60000273,[风]物攻增强 等级3,wind enhance,风属性的物理伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000273,
60000281,[光]物攻增强 等级1,light enhance,光属性的物理伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000281,
60000282,[光]物攻增强 等级2,light enhance,光属性的物理伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000282,
60000283,[光]物攻增强 等级3,light enhance,光属性的物理伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000283,
60000291,[暗]物攻增强 等级1,dark enhance,暗属性的物理伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000291,
60000292,[暗]物攻增强 等级2,dark enhance,暗属性的物理伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000292,
60000293,[暗]物攻增强 等级3,dark enhance,暗属性的物理伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000293,
60000301,[火]魔攻增强 等级1,fire enhance,火属性的魔法伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000301,
60000302,[火]魔攻增强 等级2,fire enhance,火属性的魔法伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000302,
60000303,[火]魔攻增强 等级3,fire enhance,火属性的魔法伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000303,
60000311,[冰]魔攻增强 等级1,ice enhance,冰属性的魔法伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000311,
60000312,[冰]魔攻增强 等级2,ice enhance,冰属性的魔法伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000312,
60000313,[冰]魔攻增强 等级3,ice enhance,冰属性的魔法伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000313,
60000321,[风]魔攻增强 等级1,wind enhance,风属性的魔法伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000321,
60000322,[风]魔攻增强 等级2,wind enhance,风属性的魔法伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000322,
60000323,[风]魔攻增强 等级3,wind enhance,风属性的魔法伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000323,
60000331,[光]魔攻增强 等级1,light enhance,光属性的魔法伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000331,
60000332,[光]魔攻增强 等级2,light enhance,光属性的魔法伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000332,
60000333,[光]魔攻增强 等级3,light enhance,光属性的魔法伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000333,
60000341,[暗]魔攻增强 等级1,dark enhance,暗属性的魔法伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000341,
60000342,[暗]魔攻增强 等级2,dark enhance,暗属性的魔法伤害提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000342,
60000343,[暗]魔攻增强 等级3,dark enhance,暗属性的魔法伤害提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000343,
60000351,[火]物魔攻增强 等级1,fire enhance,火属性的伤害提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000351,
60000352,[火]物魔攻增强 等级2,fire enhance,火属性的伤害提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000352,
60000353,[火]物魔攻增强 等级3,fire enhance,火属性的伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000353,
60000361,[冰]物魔攻增强 等级1,ice enhance,冰属性的伤害提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000361,
60000362,[冰]物魔攻增强 等级2,ice enhance,冰属性的伤害提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000362,
60000363,[冰]物魔攻增强 等级3,ice enhance,冰属性的伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000363,
60000371,[风]物魔攻增强 等级1,wind enhance,风属性的伤害提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000371,
60000372,[风]物魔攻增强 等级2,wind enhance,风属性的伤害提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000372,
60000373,[风]物魔攻增强 等级3,wind enhance,风属性的伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000373,
60000381,[光]物魔攻增强 等级1,light enhance,光属性的伤害提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000381,
60000382,[光]物魔攻增强 等级2,light enhance,光属性的伤害提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000382,
60000383,[光]物魔攻增强 等级3,light enhance,光属性的伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000383,
60000391,[暗]物魔攻增强 等级1,dark enhance,暗属性的伤害提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000391,
60000392,[暗]物魔攻增强 等级2,dark enhance,暗属性的伤害提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000392,
60000393,[暗]物魔攻增强 等级3,dark enhance,暗属性的伤害提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000393,
60000401,[火]物防增强 等级1,fire protect,火属性的物理防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000401,
60000402,[火]物防增强 等级2,fire protect,火属性的物理防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000402,
60000403,[火]物防增强 等级3,fire protect,火属性的物理防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000403,
60000411,[冰]物防增强 等级1,ice protect,冰属性的物理防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000411,
60000412,[冰]物防增强 等级2,ice protect,冰属性的物理防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000412,
60000413,[冰]物防增强 等级3,ice protect,冰属性的物理防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000413,
60000421,[风]物防增强 等级1,wind protect,风属性的物理防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000421,
60000422,[风]物防增强 等级2,wind protect,风属性的物理防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000422,
60000423,[风]物防增强 等级3,wind protect,风属性的物理防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,60000423,
