#ID,モデルID,効果エフェクトスケール,イメージID,名前,属性,HP,ATK,INT,MND,DEF,MDEF,ダメージ減算,サイズ,ボイス情報ID,
#,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
10001713,,,10002012,卡洛格雷南,FIRE,92400,1970,1970,0,0,0,0,L,,
10001714,,,10002012,岩石,FIRE,72600,1570,1570,2355,0,0,0,P,,
#,,,,,,,,,,,,,,,
10001801,,,10000036,奥尔特莉特,LIGHT,30400,1720,1720,30400,0,0,0,M,,
10001802,,,10000018,毕斯克拉乌莉特,FIRE,30400,2150,2150,0,0,0,0,M,,
10001803,,,10000070,罗艾娜,DARK,106500,1720,1720,2580,0,0,0,L,,
10001804,,,10000070,玫瑰,DARK,83700,1720,1720,2580,0,0,0,P,,
10001805,,,10000217,邪恶精灵,DARK,106500,2460,2460,0,0,0,0,L,,
10001806,,,10000217,泡,DARK,53300,1720,1720,7100,0,0,0,P,,
10001807,,,10000217,泡,DARK,53300,1720,1720,7100,0,0,0,P,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000001,,,20000001,切尔莉,LIGHT,4500,670,670,0,0,0,0,S,,
20000002,,,20000002,超级切尔莉,LIGHT,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000011,,,20000001,切尔莉,LIGHT,10130,1360,1360,0,0,0,0,S,,
20000012,,,20000002,超级切尔莉,LIGHT,16880,1560,1560,0,0,0,0,S,,
20000013,,,20000003,究极切尔莉,LIGHT,23630,1810,1810,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000021,,,20000002,超级切尔莉,LIGHT,15000,4000,4000,0,0,0,0,S,,
20000022,,,20000003,究极切尔莉,LIGHT,25000,4600,4600,0,0,0,0,M,,
20000023,,,20000004,百万切尔莉,LIGHT,35000,5400,5400,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000014,,,10115037,弱酸型乌莎哈,LIGHT,23630,1810,1810,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000033,,,20000004,百万切尔莉,LIGHT,5,0,0,1000,1000000,1000000,0,M,,
#,,,,,,,,,,,,,,,
20000043,,,10121054,Unity酱,LIGHT,7500,760,760,0,0,0,0,L,,
20000053,,,10121054,Unity酱,LIGHT,23630,1810,1810,0,0,0,0,L,,
20000063,,,10121054,Unity酱,LIGHT,35000,5400,5400,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
20000071,,,10130029,圣夜型圣诞老人,LIGHT,10000,1225,1225,0,0,0,0,L,,
20000072,,,10130030,圣夜型圣诞老人,LIGHT,10000,1225,1225,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000101,,,20000009,微光琪菈莉,LIGHT,4500,670,670,0,0,0,0,S,,
20000102,,,20000010,微暗琪菈莉,DARK,4500,670,670,0,0,0,0,S,,
20000103,,,20000014,光明琪菈莉,LIGHT,7500,760,760,0,0,0,0,S,,
20000104,,,20000015,黑暗琪菈莉,DARK,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000111,,,20000009,微光琪菈莉,LIGHT,10130,1360,1360,0,0,0,0,S,,
20000112,,,20000010,微暗琪菈莉,DARK,10130,1360,1360,0,0,0,0,S,,
20000113,,,20000014,光明琪菈莉,LIGHT,16880,1560,1560,0,0,0,0,S,,
20000114,,,20000015,黑暗琪菈莉,DARK,16880,1560,1560,0,0,0,0,S,,
20000115,,,20000019,强光琪菈莉,LIGHT,30380,1360,1360,0,0,0,0,M,,
20000116,,,20000020,漆黑琪菈莉,DARK,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000121,,,20000009,微光琪菈莉,LIGHT,15760,1930,1930,0,0,0,0,S,,
20000122,,,20000010,微暗琪菈莉,DARK,15760,1930,1930,0,0,0,0,S,,
20000123,,,20000014,光明琪菈莉,LIGHT,26270,2210,2210,0,0,0,0,S,,
20000124,,,20000015,黑暗琪菈莉,DARK,26270,2210,2210,0,0,0,0,S,,
20000125,,,20000019,强光琪菈莉,LIGHT,47280,1930,1930,0,0,0,0,M,,
20000126,,,20000020,漆黑琪菈莉,DARK,47280,1930,1930,0,0,0,0,M,,
20000127,,,20000024,极光琪菈莉,LIGHT,126060,2570,2570,0,0,0,0,L,,
20000128,,,20000025,极黑琪菈莉,DARK,126060,2570,2570,0,0,0,0,L,,
20000129,,,20000026,传说琪菈莉,LIGHT,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000201,,,20000006,微火琪拉莉,FIRE,4500,670,670,0,0,0,0,S,,
20000202,,,20000011,火焰琪拉莉,FIRE,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000211,,,20000006,微火琪拉莉,FIRE,10130,1360,1360,0,0,0,0,S,,
20000212,,,20000011,火焰琪拉莉,FIRE,16880,1560,1560,0,0,0,0,S,,
20000213,,,20000016,烈焰琪拉莉,FIRE,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000221,,,20000006,微火琪拉莉,FIRE,15760,1930,1930,0,0,0,0,S,,
20000222,,,20000011,火焰琪拉莉,FIRE,26270,2210,2210,0,0,0,0,S,,
20000223,,,20000016,烈焰琪拉莉,FIRE,47280,1930,1930,0,0,0,0,M,,
20000224,,,20000021,炽焰琪拉莉,FIRE,126060,2570,2570,0,0,0,0,L,,
20000225,,,20000026,传说琪拉莉,FIRE,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000301,,,20000007,微冰琪拉莉,ICE,4500,670,670,0,0,0,0,S,,
20000302,,,20000012,冰晶琪拉莉,ICE,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000311,,,20000007,微冰琪拉莉,ICE,10130,1360,1360,0,0,0,0,S,,
20000312,,,20000012,冰晶琪拉莉,ICE,16880,1560,1560,0,0,0,0,S,,
20000313,,,20000017,寒冰琪拉莉,ICE,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000321,,,20000007,微冰琪拉莉,ICE,15760,1930,1930,0,0,0,0,S,,
20000322,,,20000012,冰晶琪拉莉,ICE,26270,2210,2210,0,0,0,0,S,,
20000323,,,20000017,寒冰琪拉莉,ICE,47280,1930,1930,0,0,0,0,M,,
20000324,,,20000022,极寒琪拉莉,ICE,126060,2570,2570,0,0,0,0,L,,
20000325,,,20000026,传说琪拉莉,ICE,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000401,,,20000008,微风琪拉莉,WIND,4500,670,670,0,0,0,0,S,,
20000402,,,20000013,阵风琪拉莉,WIND,4500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000411,,,20000008,微风琪拉莉,WIND,10130,1360,1360,0,0,0,0,S,,
20000412,,,20000013,阵风琪拉莉,WIND,10130,1560,1560,0,0,0,0,S,,
20000413,,,20000018,强风琪拉莉,WIND,10130,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000421,,,20000008,微风琪拉莉,WIND,15760,1930,1930,0,0,0,0,S,,
20000422,,,20000013,阵风琪拉莉,WIND,26270,2210,2210,0,0,0,0,S,,
20000423,,,20000018,强风琪拉莉,WIND,47280,1930,1930,0,0,0,0,M,,
20000424,,,20000023,暴风琪拉莉,WIND,126060,2570,2570,0,0,0,0,L,,
20000425,,,20000026,传说琪拉莉,WIND,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000501,,,20000027,珠艾莉,DARK,4500,670,670,0,0,0,0,S,,
20000502,,,20000028,超级珠艾莉,DARK,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000511,,,20000027,珠艾莉,DARK,10130,1360,1360,0,0,0,0,S,,
20000512,,,20000028,超级珠艾莉,DARK,16880,1560,1560,0,0,0,0,S,,
20000513,,,20000029,究极珠艾莉,DARK,23630,1810,1810,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000521,,,20000027,珠艾莉,DARK,15760,1930,1930,0,0,0,0,S,,
20000522,,,20000028,超级珠艾莉,DARK,26270,2210,2210,0,0,0,0,S,,
20000523,,,20000029,究极珠艾莉,DARK,36770,2570,2570,0,0,0,0,M,,
20000524,,,20000030,百万珠艾莉,DARK,52530,2570,2570,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000601,,,20000006,微火琪菈莉,FIRE,4500,670,670,0,0,0,0,S,,
20000602,,,20000007,微冰琪菈莉,ICE,4500,670,670,0,0,0,0,S,,
20000603,,,20000009,微光琪菈莉,LIGHT,4500,670,670,0,0,0,0,S,,
20000604,,,20000011,火焰琪菈莉,FIRE,7500,760,760,0,0,0,0,S,,
20000605,,,20000012,冰晶琪菈莉,ICE,7500,760,760,0,0,0,0,S,,
20000606,,,20000014,光明琪菈莉,LIGHT,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000611,,,20000006,微火琪菈莉,FIRE,10130,1360,1360,0,0,0,0,S,,
20000612,,,20000007,微冰琪菈莉,ICE,10130,1360,1360,0,0,0,0,S,,
20000613,,,20000009,微光琪菈莉,LIGHT,10130,1360,1360,0,0,0,0,S,,
20000614,,,20000011,火焰琪菈莉,FIRE,16880,1560,1560,0,0,0,0,S,,
20000615,,,20000012,冰晶琪菈莉,ICE,16880,1560,1560,0,0,0,0,S,,
20000616,,,20000014,光明琪菈莉,LIGHT,16880,1560,1560,0,0,0,0,S,,
20000617,,,20000016,烈焰琪菈莉,FIRE,30380,1360,1360,0,0,0,0,M,,
20000618,,,20000017,寒冰琪菈莉,ICE,30380,1360,1360,0,0,0,0,M,,
20000619,,,20000019,强光琪菈莉,LIGHT,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000621,,,20000006,微火琪菈莉,FIRE,15760,1930,1930,0,0,0,0,S,,
20000622,,,20000007,微冰琪菈莉,ICE,15760,1930,1930,0,0,0,0,S,,
20000623,,,20000009,微光琪菈莉,LIGHT,15760,1930,1930,0,0,0,0,S,,
20000624,,,20000011,火焰琪菈莉,FIRE,26270,2210,2210,0,0,0,0,S,,
20000625,,,20000012,冰晶琪菈莉,ICE,26270,2210,2210,0,0,0,0,S,,
20000626,,,20000014,光明琪菈莉,LIGHT,26270,2210,2210,0,0,0,0,S,,
20000627,,,20000016,烈焰琪菈莉,FIRE,47280,1930,1930,0,0,0,0,M,,
20000628,,,20000017,寒冰琪菈莉,ICE,47280,1930,1930,0,0,0,0,M,,
20000629,,,20000019,强光琪菈莉,LIGHT,47280,1930,1930,0,0,0,0,M,,
20000630,,,20000021,炽焰琪菈莉,FIRE,126060,2570,2570,0,0,0,0,L,,
20000631,,,20000022,极寒琪菈莉,ICE,126060,2570,2570,0,0,0,0,L,,
20000632,,,20000024,极光琪菈莉,LIGHT,126060,2570,2570,0,0,0,0,L,,
20000633,,,20000026,传说琪菈莉,LIGHT,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20000701,,,20000008,微风琪菈莉,WIND,4500,670,670,0,0,0,0,S,,
20000702,,,20000010,微暗琪菈莉,DARK,4500,670,670,0,0,0,0,S,,
20000703,,,20000013,阵风琪菈莉,WIND,7500,760,760,0,0,0,0,S,,
20000704,,,20000015,黑暗琪菈莉,DARK,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20000711,,,20000008,微风琪菈莉,WIND,10130,1360,1360,0,0,0,0,S,,
20000712,,,20000010,微暗琪菈莉,DARK,10130,1360,1360,0,0,0,0,S,,
20000713,,,20000013,阵风琪菈莉,WIND,16880,1560,1560,0,0,0,0,S,,
20000714,,,20000015,黑暗琪菈莉,DARK,16880,1560,1560,0,0,0,0,S,,
20000715,,,20000018,强风琪菈莉,WIND,30380,1360,1360,0,0,0,0,M,,
20000716,,,20000020,漆黑琪菈莉,DARK,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20000721,,,20000008,微风琪菈莉,WIND,15760,1930,1930,0,0,0,0,S,,
20000722,,,20000010,微暗琪菈莉,DARK,15760,1930,1930,0,0,0,0,S,,
20000723,,,20000013,阵风琪菈莉,WIND,26270,2210,2210,0,0,0,0,S,,
20000724,,,20000015,黑暗琪菈莉,DARK,26270,2210,2210,0,0,0,0,S,,
20000725,,,20000018,强风琪菈莉,WIND,47280,1930,1930,0,0,0,0,M,,
20000726,,,20000020,漆黑琪菈莉,DARK,47280,1930,1930,0,0,0,0,M,,
20000727,,,20000023,暴风琪菈莉,WIND,126060,2570,2570,0,0,0,0,L,,
20000728,,,20000025,极黑琪菈莉,DARK,126060,2570,2570,0,0,0,0,L,,
20000729,,,20000026,传说琪菈莉,LIGHT,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20001111,,,20000006,微火琪拉莉,FIRE,4500,670,670,0,0,0,0,S,,
20001112,,,20000011,火焰琪拉莉,FIRE,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20001121,,,20000006,微火琪拉莉,FIRE,10130,1360,1360,0,0,0,0,S,,
20001122,,,20000011,火焰琪拉莉,FIRE,16880,1560,1560,0,0,0,0,S,,
20001123,,,20000016,烈焰琪拉莉,FIRE,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20001131,,,20000006,微火琪拉莉,FIRE,15760,1930,1930,0,0,0,0,S,,
20001132,,,20000011,火焰琪拉莉,FIRE,26270,2210,2210,0,0,0,0,S,,
20001133,,,20000016,烈焰琪拉莉,FIRE,47280,1930,1930,0,0,0,0,M,,
20001134,,,20000021,炽焰琪拉莉,FIRE,126060,2570,2570,0,0,0,0,L,,
20001135,,,20000026,传说琪拉莉,FIRE,147070,3090,3090,0,0,0,0,L,,
#,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,
20001211,,,20000007,微冰琪拉莉,ICE,4500,670,670,0,0,0,0,S,,
20001212,,,20000012,冰晶琪拉莉,ICE,7500,760,760,0,0,0,0,S,,
#,,,,,,,,,,,,,,,
20001221,,,20000007,微冰琪拉莉,ICE,10130,1360,1360,0,0,0,0,S,,
20001222,,,20000012,冰晶琪拉莉,ICE,16880,1560,1560,0,0,0,0,S,,
20001223,,,20000017,寒冰琪拉莉,ICE,30380,1360,1360,0,0,0,0,M,,
#,,,,,,,,,,,,,,,
20001231,,,20000007,微冰琪拉莉,ICE,15760,1930,1930,0,0,0,0,S,,
20001232,,,20000012,冰晶琪拉莉,ICE,26270,2210,2210,0,0,0,0,S,,
20001233,,,20000017,寒冰琪拉莉,ICE,47280,1930,1930,0,0,0,0,M,,
