11100432,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,44,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11100432,
11100441,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100441,
11100442,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,44,40,RANK5,100,ENEMY_ONE,20,,,,,,,,11100442,
11100011,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100011,
11100012,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100012,
11100021,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100021,
11100022,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100022,
11100031,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100031,
11100032,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100032,
11100041,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100041,
11100042,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100042,
11100221,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100221,
11100222,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100222,
11100231,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100231,
11100232,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100232,
11100241,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100241,
11100242,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100242,
11100151,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100151,
11100152,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100152,
11100161,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100161,
11100162,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100162,
11100171,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100171,
11100172,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100172,
11100121,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100121,
11100122,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100122,
11100131,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100131,
11100132,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100132,
11100141,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100141,
11100142,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100142,
11100051,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100051,
11100052,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100052,
11100061,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100061,
11100062,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100062,
11100071,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100071,
11100072,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100072,
11100081,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100081,
11100082,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100082,
11100091,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100091,
11100092,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100092,
11100101,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100101,
11100102,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100102,
11100111,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100111,
11100112,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100112,
11100251,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100251,
11100252,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100252,
11100261,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100261,
11100262,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100262,
11100271,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100271,
11100272,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100272,
11100301,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100301,
11100302,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,42,42,RANK4,100,ENEMY_ALL,20,,,,,,,,11100302,
11100311,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100311,
11100312,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,42,42,RANK5,100,ENEMY_ALL,20,,,,,,,,11100312,
11100381,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100381,
11100382,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100382,
11100391,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100391,
11100392,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11100392,
11100451,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100451,
11100452,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,40,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11100452,
11100461,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100461,
11100462,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,40,40,RANK5,100,ENEMY_ONE,20,,,,,,,,11100462,
11100321,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100321,
11100322,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100322,
11100331,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100331,
11100332,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100332,
11100361,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100361,
11100362,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100362,
11100371,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100371,
11100372,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100372,
11100341,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100341,
11100342,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100342,
11100351,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100351,
11100352,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100352,
11103211,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103211,
11103212,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,5,43,43,RANK4,100,ENEMY_ONE,30,,,,,,,,11103212,
11103221,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,5,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103221,
11103222,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,5,43,43,RANK5,100,ENEMY_ONE,30,,,,,,,,11103222,
11103231,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103231,
11103232,11,2,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103232,
11103241,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103241,
11103242,11,2,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103242,
11103251,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103251,
11103252,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,40,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11103252,
11103261,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103261,
11103262,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,40,40,RANK5,100,ENEMY_ONE,20,,,,,,,,11103262,
11103271,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103271,
11103272,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103272,
11103281,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103281,
11103282,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11103282,
11103291,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103291,
11103292,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103292,
11103301,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103301,
11103302,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103302,
11103311,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103311,
11103312,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,30,,,,,,,,11103312,
11103321,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,NaN,RANK3,100,ENEMY_ONE,20,,,,,,,,11103321,
11103322,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK5,100,ENEMY_ONE,30,,,,,,,,11103322,
11100401,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100401,
11100402,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100402,
11100411,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100411,
11100412,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100412,
11103331,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103331,
11103332,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,42,42,RANK4,100,ENEMY_ALL,20,,,,,,,,11103332,
11103341,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103341,
11103342,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,42,42,RANK5,100,ENEMY_ALL,20,,,,,,,,11103342,
11103351,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103351,
11103352,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,44,44,RANK4,100,ENEMY_ONE,20,,,,,,,,11103352,
11103361,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103361,
11103362,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,44,44,RANK5,100,ENEMY_ONE,20,,,,,,,,11103362,
11103371,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103371,
11103372,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103372,
11103372,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,,,,1,11103374,
11103381,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103381,
11103382,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11103382,
11103382,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,,,,1,11103384,
11103391,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103391,
11103392,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103392,
11103392,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,TARGET_ATTR,FIRE,,,,,1,11103394,
11103401,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103401,
11103402,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11103402,
11103402,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,TARGET_ATTR,FIRE,,,,,1,11103404,
11103411,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103411,
11103412,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11103412,
11103412,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,2,0,,,,1,11103414,
11103421,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103421,
11103422,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK5,100,ENEMY_ONE,20,,,,,,,,11103422,
11103422,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,2,0,,,,1,11103424,
11103431,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103431,
11103432,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103432,
11103441,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103441,
11103442,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103442,
11103451,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103451,
11103452,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,44,44,RANK4,100,ENEMY_ONE,20,,,,,,,,11103452,
11103461,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103461,
11103462,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,44,44,RANK5,100,ENEMY_ONE,20,,,,,,,,11103462,
11103471,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103471,
11103472,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK4,100,ENEMY_ALL,20,,,,,,,,11103472,
11103472,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK4,100,ENEMY_ALL,20,DECK_COMBO_COUNT,3,0,,,,1,11103474,
11103481,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103481,
11103482,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK5,100,ENEMY_ALL,20,,,,,,,,11103482,
11103482,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK5,100,ENEMY_ALL,20,DECK_COMBO_COUNT,3,0,,,,1,11103484,
11103491,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103491,
11103492,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103492,
11103492,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,SELF_HP_PER,100,0,,,,1,11103494,
11103501,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103501,
11103502,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11103502,
11103502,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,SELF_HP_PER,100,0,,,,1,11103504,
11103531,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103531,
11103532,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103532,
11103541,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103541,
11103542,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103542,
11103551,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103551,
11103552,11,2,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103552,
11103561,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103561,
11103562,11,2,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103562,
11103571,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103571,
11103572,11,2,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103572,
11103581,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103581,
11103582,11,2,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11103582,
11103591,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11103591,
11103592,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11103592,
11103601,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11103601,
11103602,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11103602,
