#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示時に掛ける数,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,,,発動トリガー,,,,,,機能,,,,,,,,,,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,,PvE,PvP,,,,発動タイミング,保持ターン,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,分岐発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,分岐発動条件2,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
#傭兵アーサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#攻撃_ロンチ無課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#第二型ガヘリス_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#第二型ビスクラヴレット_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100081,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100081,
11100082,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100082,
11100091,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100091,
11100092,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100092,
11100101,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100101,
11100102,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100102,
11100111,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100111,
11100112,压坏锤＝装甲粉碎,strong hammer,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100112,
#特異型ナージェジタ_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100121,骑兵枪＝恶路扫射,dirty open fire,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100121,
11100122,骑兵枪＝恶路扫射,dirty open fire,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100122,
11100131,骑兵枪＝恶路扫射,dirty open fire,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100131,
11100132,骑兵枪＝恶路扫射,dirty open fire,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100132,
11100141,骑兵枪＝恶路扫射,dirty open fire,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100141,
11100142,骑兵枪＝恶路扫射,dirty open fire,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100142,
#教練型ケイ_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100151,疾风舞击#32,storm blast,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100151,
11100152,疾风舞击#32,storm blast,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100152,
11100161,疾风舞击#32,storm blast,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100161,
11100162,疾风舞击#32,storm blast,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100162,
11100171,疾风舞击#32,storm blast,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100171,
11100172,疾风舞击#32,storm blast,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100172,
#第二型アグラヴェイン_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100181,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100181,
11100182,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100182,
11100191,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100191,
11100192,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100192,
11100201,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100201,
11100202,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100202,
11100211,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100211,
11100212,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100212,
#第二型グロマーソマージョア_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100221,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100221,
11100222,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100222,
11100231,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100231,
11100232,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100232,
11100241,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100241,
11100242,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100242,
#支援型ブランシュフルール_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100251,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100251,
11100252,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100252,
11100261,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100261,
11100262,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100262,
11100271,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100271,
11100272,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100272,
#特異型アキレウス_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100281,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100281,
11100282,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害<br>低几率打断敌人行动,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,440,440,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100282,
11100291,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100291,
11100292,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害<br>低几率打断敌人行动,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,440,440,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100292,
#攻撃_ロンチ課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#虚無型エターナル・フレイム_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100301,龙炎双掌＝红苍火焰,blazing hands,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100301,
11100302,龙炎双掌＝红苍火焰,blazing hands,敌全体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,420,420,RANK4,100,ENEMY_ALL,,,,,,,,,,,,,,,,,,,,,,11100302,
11100311,龙炎双掌＝红苍火焰,blazing hands,敌单体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100311,
11100312,龙炎双掌＝红苍火焰,blazing hands,敌全体/物理/{1}点火属性伤害,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,420,420,RANK5,100,ENEMY_ALL,,,,,,,,,,,,,,,,,,,,,,11100312,
#支援型オルウェン_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100321,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100321,
11100322,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100322,
11100331,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100331,
11100332,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100332,
#第二型ローエングリン_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100341,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100341,
11100342,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100342,
11100351,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100351,
11100352,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100352,
#複製型漁夫王_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100361,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100361,
11100362,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100362,
11100371,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100371,
11100372,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100372,
#制圧型パーシヴァル_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100381,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100381,
11100382,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害<br>高几率出现暴击,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100382,
11100391,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100391,
11100392,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害<br>高几率出现暴击,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK5,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100392,
#攻撃_UD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#妖精ギリードゥ_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100401,全力一击,抢夺细手,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100401,
11100402,全力一击,抢夺细手,敌单体/物理/{1}点光属性伤害<br>高几率出现暴击,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100402,
11100411,全力一击,抢夺细手,敌单体/物理/{1}点光属性伤害,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100411,
11100412,全力一击,抢夺细手,敌单体/物理/{1}点光属性伤害<br>高几率出现暴击,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100412,
#支援型アストラトエレイン_SR/UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100421,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100421,
11100422,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害<br>3回合/降低敌方魔法伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,440,400,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100422,
11100431,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100431,
11100432,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害<br>3回合/降低敌方魔法伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,440,400,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100432,
11100441,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100441,
11100442,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害<br>3回合/降低敌方魔法伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,440,400,RANK5,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100442,
#蹴球型リトルグレイ_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100451,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100451,
11100452,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害<br>2回合/提升物理伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,400,400,RANK4,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100452,
11100461,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,,,,,,,,,,,,,,11100461,
