60000151,[火]魔攻熟達 Lv1,ファイア マスタリー,火の魔法ダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000151,
60000152,[火]魔攻熟達 Lv2,ファイア マスタリー,火の魔法ダメージを1.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000152,
60000153,[火]魔攻熟達 Lv3,ファイア マスタリー,火の魔法ダメージを3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000153,
60000161,[氷]魔攻熟達 Lv1,アイス マスタリー,氷の魔法ダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000161,
60000162,[氷]魔攻熟達 Lv2,アイス マスタリー,氷の魔法ダメージを1.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000162,
60000163,[氷]魔攻熟達 Lv3,アイス マスタリー,氷の魔法ダメージを3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000163,
60000171,[風]魔攻熟達 Lv1,ウインド マスタリー,風の魔法ダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000171,
60000172,[風]魔攻熟達 Lv2,ウインド マスタリー,風の魔法ダメージを1.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000172,
60000173,[風]魔攻熟達 Lv3,ウインド マスタリー,風の魔法ダメージを3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000173,
60000181,[光]魔攻熟達 Lv1,ライト マスタリー,光の魔法ダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000181,
60000182,[光]魔攻熟達 Lv2,ライト マスタリー,光の魔法ダメージを1.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000182,
60000183,[光]魔攻熟達 Lv3,ライト マスタリー,光の魔法ダメージを3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000183,
60000191,[闇]魔攻熟達 Lv1,ダーク マスタリー,闇の魔法ダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000191,
60000192,[闇]魔攻熟達 Lv2,ダーク マスタリー,闇の魔法ダメージを1.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000192,
60000193,[闇]魔攻熟達 Lv3,ダーク マスタリー,闇の魔法ダメージを3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000193,
60000201,[火]物魔熟達 Lv1,ファイア マスタリー,火のダメージを0.2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000201,
60000202,[火]物魔熟達 Lv2,ファイア マスタリー,火のダメージを0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000202,
60000203,[火]物魔熟達 Lv3,ファイア マスタリー,火のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000203,
60000211,[氷]物魔熟達 Lv1,アイス マスタリー,氷のダメージを0.2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000211,
60000212,[氷]物魔熟達 Lv2,アイス マスタリー,氷のダメージを0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000212,
60000213,[氷]物魔熟達 Lv3,アイス マスタリー,氷のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000213,
60000221,[風]物魔熟達 Lv1,ウインド マスタリー,風のダメージを0.2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000221,
60000222,[風]物魔熟達 Lv2,ウインド マスタリー,風のダメージを0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000222,
60000223,[風]物魔熟達 Lv3,ウインド マスタリー,風のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000223,
60000231,[光]物魔熟達 Lv1,ライト マスタリー,光のダメージを0.2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000231,
60000232,[光]物魔熟達 Lv2,ライト マスタリー,光のダメージを0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000232,
60000233,[光]物魔熟達 Lv3,ライト マスタリー,光のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000233,
60000241,[闇]物魔熟達 Lv1,ダーク マスタリー,闇のダメージを0.2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000241,
60000242,[闇]物魔熟達 Lv2,ダーク マスタリー,闇のダメージを0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000242,
60000243,[闇]物魔熟達 Lv3,ダーク マスタリー,闇のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000243,
60000251,[火]物攻増強 Lv1,ファイア エンハンス,火の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000251,
60000252,[火]物攻増強 Lv2,ファイア エンハンス,火の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000252,
60000253,[火]物攻増強 Lv3,ファイア エンハンス,火の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000253,
60000261,[氷]物攻増強 Lv1,アイス エンハンス,氷の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000261,
60000262,[氷]物攻増強 Lv2,アイス エンハンス,氷の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000262,
60000263,[氷]物攻増強 Lv3,アイス エンハンス,氷の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000263,
60000271,[風]物攻増強 Lv1,ウインド エンハンス,風の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000271,
60000272,[風]物攻増強 Lv2,ウインド エンハンス,風の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000272,
60000273,[風]物攻増強 Lv3,ウインド エンハンス,風の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000273,
60000281,[光]物攻増強 Lv1,ライト エンハンス,光の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000281,
60000282,[光]物攻増強 Lv2,ライト エンハンス,光の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000282,
60000283,[光]物攻増強 Lv3,ライト エンハンス,光の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000283,
60000291,[闇]物攻増強 Lv1,ダーク エンハンス,闇の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000291,
60000292,[闇]物攻増強 Lv2,ダーク エンハンス,闇の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000292,
60000293,[闇]物攻増強 Lv3,ダーク エンハンス,闇の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000293,
60000301,[火]魔攻増強 Lv1,ファイア エンハンス,火の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000301,
60000302,[火]魔攻増強 Lv2,ファイア エンハンス,火の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000302,
60000303,[火]魔攻増強 Lv3,ファイア エンハンス,火の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000303,
60000311,[氷]魔攻増強 Lv1,アイス エンハンス,氷の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000311,
60000312,[氷]魔攻増強 Lv2,アイス エンハンス,氷の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000312,
60000313,[氷]魔攻増強 Lv3,アイス エンハンス,氷の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000313,
60000321,[風]魔攻増強 Lv1,ウインド エンハンス,風の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000321,
60000322,[風]魔攻増強 Lv2,ウインド エンハンス,風の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000322,
60000323,[風]魔攻増強 Lv3,ウインド エンハンス,風の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000323,
60000331,[光]魔攻増強 Lv1,ライト エンハンス,光の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000331,
60000332,[光]魔攻増強 Lv2,ライト エンハンス,光の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000332,
60000333,[光]魔攻増強 Lv3,ライト エンハンス,光の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000333,
60000341,[闇]魔攻増強 Lv1,ダーク エンハンス,闇の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000341,
60000342,[闇]魔攻増強 Lv2,ダーク エンハンス,闇の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000342,
60000343,[闇]魔攻増強 Lv3,ダーク エンハンス,闇の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000343,
60000351,[火]物魔攻増強 Lv1,ファイア エンハンス,火のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000351,
60000352,[火]物魔攻増強 Lv2,ファイア エンハンス,火のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000352,
60000353,[火]物魔攻増強 Lv3,ファイア エンハンス,火のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000353,
60000361,[氷]物魔攻増強 Lv1,アイス エンハンス,氷のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000361,
60000362,[氷]物魔攻増強 Lv2,アイス エンハンス,氷のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000362,
60000363,[氷]物魔攻増強 Lv3,アイス エンハンス,氷のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000363,
60000371,[風]物魔攻増強 Lv1,ウインド エンハンス,風のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000371,
60000372,[風]物魔攻増強 Lv2,ウインド エンハンス,風のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000372,
60000373,[風]物魔攻増強 Lv3,ウインド エンハンス,風のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000373,
60000381,[光]物魔攻増強 Lv1,ライト エンハンス,光のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000381,
60000382,[光]物魔攻増強 Lv2,ライト エンハンス,光のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000382,
60000383,[光]物魔攻増強 Lv3,ライト エンハンス,光のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000383,
60000391,[闇]物魔攻増強 Lv1,ダーク エンハンス,闇のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000391,
60000392,[闇]物魔攻増強 Lv2,ダーク エンハンス,闇のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000392,
60000393,[闇]物魔攻増強 Lv3,ダーク エンハンス,闇のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000393,
60000401,[火]物防増強 Lv1,ファイア プロテクト,火の物理防御アップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000401,
60000402,[火]物防増強 Lv2,ファイア プロテクト,火の物理防御アップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000402,
60000403,[火]物防増強 Lv3,ファイア プロテクト,火の物理防御アップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000403,
