#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,,,,,,,,,,,,,,,,,,,,,,,,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,デッキコンボ倍率使用,ヘイト上限,
#傭兵アーサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#攻撃_ロンチ無課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#第二型ガヘリス_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100052,player_skill_slash_0a,,pl_slash_fire_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,540,18000,1000,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100061,player_skill_slash_0a,,pl_slash_fire_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,490,18000,1000,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100062,player_skill_slash_0b,,pl_slash_fire_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,810,29000,1000,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100071,player_skill_slash_0b,,pl_slash_fire_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,900,22000,1000,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100072,player_skill_slash_0c,,pl_slash_fire_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,36000,1000,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
#第二型ビスクラヴレット_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100081,player_skill_slash_0a,,pl_slash_fire_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,975,33000,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100082,player_skill_slash_0a,,pl_slash_fire_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1620,54000,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100091,player_skill_slash_0a,,pl_slash_fire_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1470,52500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100092,player_skill_slash_0b,,pl_slash_fire_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2430,85500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100101,player_skill_slash_0b,,pl_slash_fire_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2700,64500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100102,player_skill_slash_0c,,pl_slash_fire_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4500,106500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100111,player_skill_slash_0c,,pl_slash_fire_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4725,79500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100112,player_skill_slash_0sp,,pl_slash_fire_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,7875,132000,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
#特異型ナージェジタ_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100121,player_skill_slash_0a,,pl_slash_ice_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,330,11000,1000,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100122,player_skill_slash_0a,,pl_slash_ice_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,540,18000,1000,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100131,player_skill_slash_0a,,pl_slash_ice_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,490,18000,1000,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100132,player_skill_slash_0b,,pl_slash_ice_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,810,29000,1000,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100141,player_skill_slash_0b,,pl_slash_ice_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,900,22000,1000,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100142,player_skill_slash_0c,,pl_slash_ice_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,36000,1000,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
#教練型ケイ_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100151,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,330,11000,1000,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100152,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,540,18000,1000,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100161,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,490,18000,1000,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100162,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,810,29000,1000,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100171,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,900,22000,1000,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100172,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,36000,1000,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
#第二型アグラヴェイン_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100181,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,975,33000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100182,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1620,54000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100191,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1470,52500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100192,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2430,85500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100201,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2700,64500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100202,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4500,106500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100211,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4725,79500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100212,player_skill_slash_0sp,,pl_slash_wind_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,7875,132000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
#第二型グロマーソマージョア_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100221,player_skill_slash_0a,,pl_slash_light_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,330,11000,1000,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100222,player_skill_slash_0a,,pl_slash_light_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,540,18000,1000,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100231,player_skill_slash_0a,,pl_slash_light_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,490,18000,1000,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100232,player_skill_slash_0b,,pl_slash_light_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,810,29000,1000,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100241,player_skill_slash_0b,,pl_slash_light_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,900,22000,1000,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100242,player_skill_slash_0c,,pl_slash_light_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,36000,1000,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
#支援型ブランシュフルール_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100251,player_skill_slash_0a,,pl_slash_dark_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,330,11000,1000,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100252,player_skill_slash_0a,,pl_slash_dark_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,540,18000,1000,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100261,player_skill_slash_0a,,pl_slash_dark_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,490,18000,1000,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100262,player_skill_slash_0b,,pl_slash_dark_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,810,29000,1000,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100271,player_skill_slash_0b,,pl_slash_dark_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,900,22000,1000,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100272,player_skill_slash_0c,,pl_slash_dark_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,36000,1000,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
#特異型アキレウス_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100281,player_skill_slash_0a,,pl_slash_dark_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1080,39000,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100282,player_skill_slash_buff_0b,,pl_slash_dark_debuff_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1785,63000,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100282,,,,,,,,STAN,SELECT,,1,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,
11100291,player_skill_slash_0b,,pl_slash_dark_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1980,48000,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100292,player_skill_slash_buff_0c,,pl_slash_dark_debuff_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3300,78000,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100292,,,,,,,,STAN,SELECT,,1,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,
#攻撃_ロンチ課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#虚無型エターナル・フレイム_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100301,player_skill_slash_0c,,pl_slash_fire_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4338,66600,1800,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100302,player_skill_slash_0sp,,pl_slash_fire_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8662,131760,1800,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100311,player_skill_slash_0c,,pl_slash_fire_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6426,90000,1800,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100312,player_skill_slash_0sp,,pl_slash_fire_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,12852,179280,1800,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
#支援型オルウェン_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100321,player_skill_slash_0b,,pl_slash_ice_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2700,64500,1500,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100322,player_skill_slash_0c,,pl_slash_ice_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5400,127800,1500,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100331,player_skill_slash_0c,,pl_slash_ice_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4725,79500,1500,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
11100332,player_skill_slash_0sp,,pl_slash_ice_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,9450,158400,1500,0,1,ATK,150,ICE,PHYSICS,,1,1000000,
#第二型ローエングリン_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100341,player_skill_slash_0a,,pl_slash_light_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,949,33800,1300,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100342,player_skill_slash_0b,,pl_slash_light_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1903,67080,1300,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100351,player_skill_slash_0b,,pl_slash_light_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1755,41600,1300,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100352,player_skill_slash_0c,,pl_slash_light_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3510,84240,1300,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
#複製型漁夫王_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100361,player_skill_slash_0b,,pl_slash_dark_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2700,64500,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100362,player_skill_slash_0c,,pl_slash_dark_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5400,127800,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100371,player_skill_slash_0c,,pl_slash_dark_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4725,79500,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
11100372,player_skill_slash_0c,,pl_slash_dark_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,9450,158400,1500,0,1,ATK,150,DARK,PHYSICS,,1,1000000,
#制圧型パーシヴァル_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100381,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3465,58500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100382,player_skill_slash_0sp,,pl_slash_wind_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6930,117000,1500,0,1,ATK,500,WIND,PHYSICS,,1,1000000,
11100391,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5715,79500,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100392,player_skill_slash_0sp,,pl_slash_wind_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,11430,160200,1500,0,1,ATK,500,WIND,PHYSICS,,1,1000000,
#攻撃_UD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#妖精ギリードゥ_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100401,player_skill_slash_0b,,pl_slash_light_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1980,48000,1500,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100402,player_skill_slash_0c,,pl_slash_light_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3300,78000,1500,0,1,ATK,500,LIGHT,PHYSICS,,1,1000000,
11100411,player_skill_slash_0c,,pl_slash_light_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3465,58500,1500,0,1,ATK,150,LIGHT,PHYSICS,,1,1000000,
11100412,player_skill_slash_0c,,pl_slash_light_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5775,97500,1500,0,1,ATK,500,LIGHT,PHYSICS,,1,1000000,
#支援型アストラトエレイン_SR/UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100421,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2970,70200,1800,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100422,player_skill_slash_buff_0c,,pl_slash_wind_debuff_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4950,117000,1800,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100422,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,3,INT,1,310000,11000,0,,,,,1,1000000,
11100431,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5202,88200,1800,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100432,player_skill_slash_buff_0sp,,pl_slash_wind_debuff_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8658,145800,1800,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100432,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,3,INT,1,460000,14000,0,,,,,1,1000000,
11100441,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8568,120600,1800,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100442,player_skill_slash_buff_0sp,,pl_slash_wind_debuff_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,14274,199800,1800,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100442,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,3,INT,1,770000,17000,0,,,,,1,1000000,
#蹴球型リトルグレイ_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100451,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2249,37700,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100452,player_skill_slash_buff_0sp,,pl_slash_wind_buff_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4508,76440,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100452,,,,,,,,ATK_UP_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,ATK,1,2436000,86400,0,,,,,1,1000000,
11100461,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3718,52000,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100462,player_skill_slash_buff_0sp,,pl_slash_wind_buff_sp,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,7426,104520,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100462,,,,,,,,ATK_UP_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,ATK,1,4500000,106800,0,,,,,1,1000000,
#特殊型ゴルロイス_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100471,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1287,31200,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100472,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,5,1,,,,,,,,,,1000000,
11100472,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2574,60840,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100481,player_skill_slash_0c,,pl_slash_wind_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2249,37700,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100482,player_skill_slash_0sp,,pl_slash_wind_sp,,TARGET,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,5,1,,,,,,,,,,1000000,
11100482,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4508,76440,1300,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
#妖精シルキー_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100491,player_skill_slash_0a,,pl_slash_fire_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3542,60000,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100492,player_skill_slash_drain_0b,,pl_slash_fire_drain_b,,TARGET,,,ATK_OP_DRAIN,SELF,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
11100492,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5901,99000,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100501,player_skill_slash_0b,,pl_slash_fire_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5842,82500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
11100502,player_skill_slash_drain_0c,,pl_slash_fire_drain_c,,TARGET,,,ATK_OP_DRAIN,SELF,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
11100502,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,9736,136500,1500,0,1,ATK,150,FIRE,PHYSICS,,1,1000000,
#妖精ブラウニー_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100511,player_skill_slash_0a,,pl_slash_wind_a,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2024,48000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100512,player_skill_slash_buff_0b,,pl_slash_wind_buff_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3372,81000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100512,,,,,,,,ATK_UP_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,ATK,1,1800000,60000,0,,,,,1,,
11100521,player_skill_slash_0b,,pl_slash_wind_b,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3542,60000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100522,player_skill_slash_buff_0c,,pl_slash_wind_buff_c,,TARGET,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5901,99000,1500,0,1,ATK,150,WIND,PHYSICS,,1,1000000,
11100522,,,,,,,,ATK_UP_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,ATK,1,2700000,95000,0,,,,,1,,
#聖夜型トール_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
