#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
#傭兵アーサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#攻撃_ロンチ無課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#第二型ガヘリス_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100202,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100202,
11100211,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100211,
11100212,骑士解析#25,mental crash,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100212,
#第二型グロマーソマージョア_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100221,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100221,
11100222,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100222,
11100231,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100231,
11100232,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100232,
11100241,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100241,
11100242,增强杖＝腕力乱击,physical smash,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100242,
#支援型ブランシュフルール_HN/R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100251,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100251,
11100252,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100252,
11100261,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100261,
11100262,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100262,
11100271,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100271,
11100272,术暗／领土粉碎,territory service,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100272,
#特異型アキレウス_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100281,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100281,
11100282,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害<br>低几率打断敌人行动,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,44,44,RANK2,100,ENEMY_ONE,20,,,,,,,,11100282,
11100291,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100291,
11100292,过小剑＝敌阵乱入,strike the Troy,敌单体/物理/{1}点暗属性伤害<br>低几率打断敌人行动,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,44,44,RANK3,100,ENEMY_ONE,20,,,,,,,,11100292,
#攻撃_ロンチ課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#虚無型エターナル・フレイム_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100301,龙炎双掌＝红苍火焰,blazing hands,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100301,
11100302,龙炎双掌＝红苍火焰,blazing hands,敌全体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,42,42,RANK4,100,ENEMY_ALL,20,,,,,,,,11100302,
11100311,龙炎双掌＝红苍火焰,blazing hands,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100311,
11100312,龙炎双掌＝红苍火焰,blazing hands,敌全体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,42,42,RANK5,100,ENEMY_ALL,20,,,,,,,,11100312,
#支援型オルウェン_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100321,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100321,
11100322,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100322,
11100331,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100331,
11100332,生死出题#11,gamble question,敌单体/物理/{1}点冰属性伤害,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100332,
#第二型ローエングリン_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100341,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,,,,11100341,
11100342,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100342,
11100351,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100351,
11100352,术光／恶性断裂,clean bad luck,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100352,
#複製型漁夫王_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100361,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100361,
11100362,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100362,
11100371,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100371,
11100372,神圣枪＝断裂突贯,lance of saint black,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100372,
#制圧型パーシヴァル_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100381,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100381,
11100382,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害<br>高几率出现暴击,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100382,
11100391,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100391,
11100392,术风／贯穿峡谷,drop of charis,敌单体/物理/{1}点风属性伤害<br>高几率出现暴击,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11100392,
#攻撃_UD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#妖精ギリードゥ_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100401,Error-aa1a1aa,抢夺细手,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100401,
11100402,Error-aa1a1aa,抢夺细手,敌单体/物理/{1}点光属性伤害<br>高几率出现暴击,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100402,
11100411,Error-aa1a1aa,抢夺细手,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100411,
11100412,Error-aa1a1aa,抢夺细手,敌单体/物理/{1}点光属性伤害<br>高几率出现暴击,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100412,
#支援型アストラトエレイン_SR/UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100421,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100421,
11100422,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害<br>3回合/降低敌方魔法伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,44,40,RANK3,100,ENEMY_ONE,20,,,,,,,,11100422,
11100431,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100431,
11100432,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害<br>3回合/降低敌方魔法伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,44,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11100432,
11100441,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100441,
11100442,悲恋华＝最终献身,tragic hearts,敌单体/物理/{1}点风属性伤害<br>3回合/降低敌方魔法伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,44,40,RANK5,100,ENEMY_ONE,20,,,,,,,,11100442,
#蹴球型リトルグレイ_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100451,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100451,
11100452,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害<br>2回合/提升物理伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,40,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11100452,
11100461,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100461,
11100462,术风／踢球采取,abduction,敌单体/物理/{1}点风属性伤害<br>2回合/提升物理伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,40,40,RANK5,100,ENEMY_ONE,20,,,,,,,,11100462,
#特殊型ゴルロイス_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100471,裁断剑＝少数奇袭,minority offense,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100471,
11100472,裁断剑＝少数奇袭,minority offense,敌单体/物理/{11}点风属性伤害<br>无视一部分物理防御,11,2,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100472,
11100481,裁断剑＝少数奇袭,minority offense,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100481,
11100482,裁断剑＝少数奇袭,minority offense,敌单体/物理/{11}点风属性伤害<br>无视一部分物理防御,11,2,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100482,
#妖精シルキー_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100491,Error-25feacd,优美应援,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100491,
11100492,Error-25feacd,优美应援,敌单体/物理/{11}点火属性伤害<br>造成伤害可恢复HP,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,,,,11100492,
11100501,Error-25feacd,优美应援,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,,,,11100501,
11100502,Error-25feacd,优美应援,敌单体/物理/{11}点火属性伤害<br>造成伤害可恢复HP,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,,,,11100502,
#妖精ブラウニー_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100511,Error-d56a00,丰收宴会,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100511,
11100512,Error-d56a00,丰收宴会,敌单体/物理/{1}点风属性伤害<br>2回合/提升物理伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,40,40,RANK3,100,ENEMY_ONE,20,,,,,,,,11100512,
11100521,Error-d56a00,丰收宴会,敌单体/物理/{1}点风属性伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,,,,11100521,
11100522,Error-d56a00,丰收宴会,敌单体/物理/{1}点风属性伤害<br>2回合/提升物理伤害,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,40,40,RANK4,100,ENEMY_ONE,20,,,,,,,,11100522,
#聖夜型トール_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
