60000233,[光]物魔熟達 Lv3,ライト マスタリー,光のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000233,
60000241,[闇]物魔熟達 Lv1,ダーク マスタリー,闇のダメージを0.2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000241,
60000242,[闇]物魔熟達 Lv2,ダーク マスタリー,闇のダメージを0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000242,
60000243,[闇]物魔熟達 Lv3,ダーク マスタリー,闇のダメージを1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000243,
60000251,[火]物攻増強 Lv1,ファイア エンハンス,火の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000251,
60000252,[火]物攻増強 Lv2,ファイア エンハンス,火の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000252,
60000253,[火]物攻増強 Lv3,ファイア エンハンス,火の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000253,
60000261,[氷]物攻増強 Lv1,アイス エンハンス,氷の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000261,
60000262,[氷]物攻増強 Lv2,アイス エンハンス,氷の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000262,
60000263,[氷]物攻増強 Lv3,アイス エンハンス,氷の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000263,
60000271,[風]物攻増強 Lv1,ウインド エンハンス,風の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000271,
60000272,[風]物攻増強 Lv2,ウインド エンハンス,風の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000272,
60000273,[風]物攻増強 Lv3,ウインド エンハンス,風の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000273,
60000281,[光]物攻増強 Lv1,ライト エンハンス,光の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000281,
60000282,[光]物攻増強 Lv2,ライト エンハンス,光の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000282,
60000283,[光]物攻増強 Lv3,ライト エンハンス,光の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000283,
60000291,[闇]物攻増強 Lv1,ダーク エンハンス,闇の物理ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000291,
60000292,[闇]物攻増強 Lv2,ダーク エンハンス,闇の物理ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000292,
60000293,[闇]物攻増強 Lv3,ダーク エンハンス,闇の物理ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000293,
60000301,[火]魔攻増強 Lv1,ファイア エンハンス,火の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000301,
60000302,[火]魔攻増強 Lv2,ファイア エンハンス,火の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000302,
60000303,[火]魔攻増強 Lv3,ファイア エンハンス,火の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000303,
60000311,[氷]魔攻増強 Lv1,アイス エンハンス,氷の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000311,
60000312,[氷]魔攻増強 Lv2,アイス エンハンス,氷の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000312,
60000313,[氷]魔攻増強 Lv3,アイス エンハンス,氷の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000313,
60000321,[風]魔攻増強 Lv1,ウインド エンハンス,風の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000321,
60000322,[風]魔攻増強 Lv2,ウインド エンハンス,風の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000322,
60000323,[風]魔攻増強 Lv3,ウインド エンハンス,風の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000323,
60000331,[光]魔攻増強 Lv1,ライト エンハンス,光の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000331,
60000332,[光]魔攻増強 Lv2,ライト エンハンス,光の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000332,
60000333,[光]魔攻増強 Lv3,ライト エンハンス,光の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000333,
60000341,[闇]魔攻増強 Lv1,ダーク エンハンス,闇の魔法ダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000341,
60000342,[闇]魔攻増強 Lv2,ダーク エンハンス,闇の魔法ダメージアップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000342,
60000343,[闇]魔攻増強 Lv3,ダーク エンハンス,闇の魔法ダメージアップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000343,
60000351,[火]物魔攻増強 Lv1,ファイア エンハンス,火のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000351,
60000352,[火]物魔攻増強 Lv2,ファイア エンハンス,火のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000352,
60000353,[火]物魔攻増強 Lv3,ファイア エンハンス,火のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000353,
60000361,[氷]物魔攻増強 Lv1,アイス エンハンス,氷のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000361,
60000362,[氷]物魔攻増強 Lv2,アイス エンハンス,氷のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000362,
60000363,[氷]物魔攻増強 Lv3,アイス エンハンス,氷のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000363,
60000371,[風]物魔攻増強 Lv1,ウインド エンハンス,風のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000371,
60000372,[風]物魔攻増強 Lv2,ウインド エンハンス,風のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000372,
60000373,[風]物魔攻増強 Lv3,ウインド エンハンス,風のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000373,
60000381,[光]物魔攻増強 Lv1,ライト エンハンス,光のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000381,
60000382,[光]物魔攻増強 Lv2,ライト エンハンス,光のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000382,
60000383,[光]物魔攻増強 Lv3,ライト エンハンス,光のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000383,
60000391,[闇]物魔攻増強 Lv1,ダーク エンハンス,闇のダメージアップ効果を0.5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000391,
60000392,[闇]物魔攻増強 Lv2,ダーク エンハンス,闇のダメージアップ効果を1%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000392,
60000393,[闇]物魔攻増強 Lv3,ダーク エンハンス,闇のダメージアップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000393,
60000401,[火]物防増強 Lv1,ファイア プロテクト,火の物理防御アップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000401,
60000402,[火]物防増強 Lv2,ファイア プロテクト,火の物理防御アップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000402,
60000403,[火]物防増強 Lv3,ファイア プロテクト,火の物理防御アップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000403,
60000411,[氷]物防増強 Lv1,アイス プロテクト,氷の物理防御アップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000411,
60000412,[氷]物防増強 Lv2,アイス プロテクト,氷の物理防御アップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000412,
60000413,[氷]物防増強 Lv3,アイス プロテクト,氷の物理防御アップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000413,
60000421,[風]物防増強 Lv1,ウインド プロテクト,風の物理防御アップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000421,
60000422,[風]物防増強 Lv2,ウインド プロテクト,風の物理防御アップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000422,
60000423,[風]物防増強 Lv3,ウインド プロテクト,風の物理防御アップ効果を5%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000423,
60000431,[光]物防増強 Lv1,ライト プロテクト,光の物理防御アップ効果を2%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000431,
60000432,[光]物防増強 Lv2,ライト プロテクト,光の物理防御アップ効果を3%アップ,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000432,
