10000020,NORMAL,,20000,10000021,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,,,
10000021,,,,,,,,,,,,,,,,,
10000075,NORMAL,,10000,10000076,20000009,1,20000009,1,,,,,,,,,
10000076,NORMAL,,15000,10000077,20000014,1,20000014,1,20000014,1,20000009,1,,,,,
10000077,,,,,,,,,,,,,,,,,
10000026,NORMAL,,7000,10000027,20000005,1,,,,,,,,,,,
10000027,,,,,,,,,,,,,,,,,
10000304,NORMAL,,7000,10000108,20000006,1,,,,,,,,,,,
10000108,,,,,,,,,,,,,,,,,
10001001,NORMAL,,10000,10001002,20000007,1,20000007,1,,,,,,,,,
10001002,NORMAL,,15000,10001003,20000012,1,20000012,1,20000012,1,20000007,1,,,,,
10001003,NORMAL,,20000,10001004,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,,,
10001004,,,,,,,,,,,,,,,,,
10000046,NORMAL,,10000,10000047,20000006,1,20000006,1,,,,,,,,,
10000047,NORMAL,,15000,10000048,20000011,1,20000011,1,20000011,1,20000006,1,,,,,
10000048,NORMAL,,20000,10000049,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,,,
10000049,,,,,,,,,,,,,,,,,
10000125,NORMAL,,15000,10000126,20000011,1,20000011,1,20000011,1,20000006,1,,,,,
10000126,NORMAL,,20000,10000306,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,,,
10000306,,,,,,,,,,,,,,,,,
10000114,NORMAL,,15000,10000115,20000010,1,20000010,1,20000010,1,20000005,1,,,,,
10000115,NORMAL,,20000,10000116,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,,,
10000116,,,,,,,,,,,,,,,,,
10000090,NORMAL,,10000,10000303,20000014,1,20000009,1,20000009,1,,,,,,,
10000303,NORMAL,,15000,10000091,20000019,1,20000014,1,20000014,1,20000014,1,20000009,1,,,
10000091,NORMAL,,20000,10000092,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10000092,,,,,,,,,,,,,,,,,
10000102,NORMAL,,10000,10000103,20000008,1,20000008,1,,,,,,,,,
10000103,NORMAL,,15000,10000104,20000013,1,20000013,1,20000013,1,20000008,1,,,,,
10000104,NORMAL,,20000,10000308,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,,,
10000308,,,,,,,,,,,,,,,,,
10000022,NORMAL,,10000,10000023,20000005,1,20000005,1,,,,,,,,,
10000023,NORMAL,,15000,10000024,20000010,1,20000010,1,20000010,1,20000005,1,,,,,
10000024,NORMAL,,20000,10000025,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,,,
10000025,,,,,,,,,,,,,,,,,
10000176,NORMAL,,15000,10000177,20000014,1,20000014,1,20000014,1,20000009,1,,,,,
10000177,NORMAL,,20000,10000178,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,,,
10000178,,,,,,,,,,,,,,,,,
10000081,NORMAL,,15000,10000082,20000011,1,20000011,1,20000011,1,20000006,1,,,,,
10000082,NORMAL,,20000,10000083,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,,,
10000083,,,,,,,,,,,,,,,,,
10000216,NORMAL,,20000,10000217,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10000217,,,,,,,,,,,,,,,,,
10000117,NORMAL,,10000,10000118,20000006,1,20000006,1,,,,,,,,,
10000118,NORMAL,,15000,10000119,20000011,1,20000011,1,20000011,1,20000006,1,,,,,
10000119,NORMAL,,20000,10000305,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,,,
10000305,,,,,,,,,,,,,,,,,
10000096,NORMAL,,15000,10000097,20000012,1,20000012,1,20000012,1,20000007,1,,,,,
10000097,NORMAL,,20000,10000098,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,,,
10000098,,,,,,,,,,,,,,,,,
10000123,NORMAL,,7000,10000124,20000007,1,,,,,,,,,,,
10000124,,,,,,,,,,,,,,,,,
10000072,NORMAL,,15000,10000073,20000012,1,20000012,1,20000012,1,20000007,1,,,,,
10000073,NORMAL,,20000,10000074,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,,,
10000074,,,,,,,,,,,,,,,,,
10001005,NORMAL,,10000,10001006,20000006,1,20000006,1,,,,,,,,,
10001006,NORMAL,,15000,10001007,20000011,1,20000011,1,20000011,1,20000006,1,,,,,
10001007,,,,,,,,,,,,,,,,,
10000197,NORMAL,,10000,10000198,20000007,1,20000007,1,,,,,,,,,
10000198,NORMAL,,15000,10000199,20000012,1,20000012,1,20000012,1,20000007,1,,,,,
10000199,,,,,,,,,,,,,,,,,
10000065,NORMAL,,15000,10000066,20000014,1,20000014,1,20000014,1,20000009,1,,,,,
10000066,NORMAL,,20000,10000067,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,,,
10000067,,,,,,,,,,,,,,,,,
10000182,NORMAL,,10000,10000183,20000005,1,20000005,1,,,,,,,,,
10000183,NORMAL,,15000,10000184,20000010,1,20000010,1,20000010,1,20000005,1,,,,,
10000184,,,,,,,,,,,,,,,,,
10000030,NORMAL,,10000,10000031,20000012,1,20000007,1,20000007,1,,,,,,,
10000031,NORMAL,,15000,10000032,20000017,1,20000012,1,20000012,1,20000012,1,20000007,1,,,
10000032,NORMAL,,20000,10000033,20000022,1,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,
10000033,,,,,,,,,,,,,,,,,
10000131,NORMAL,,15000,10000132,20000011,1,20000011,1,20000011,1,20000006,1,,,,,
10000132,,,,,,,,,,,,,,,,,
10000153,NORMAL,,15000,10000154,20000013,1,20000013,1,20000013,1,20000008,1,,,,,
10000154,NORMAL,,20000,10000155,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,,,
10000155,,,,,,,,,,,,,,,,,
10000078,NORMAL,,10000,10000079,20000009,1,20000009,1,,,,,,,,,
10000079,NORMAL,,15000,10000080,20000014,1,20000014,1,20000014,1,20000009,1,,,,,
10000080,,,,,,,,,,,,,,,,,
10000034,NORMAL,,10000,10000035,20000008,1,20000008,1,,,,,,,,,
10000035,NORMAL,,15000,10000036,20000013,1,20000013,1,20000013,1,20000008,1,,,,,
10000036,NORMAL,,20000,10000037,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,,,
10000037,,,,,,,,,,,,,,,,,
10002011,NORMAL,,15000,10002012,20000010,1,20000010,1,20000010,1,20000005,1,,,,,
10002012,,,,,,,,,,,,,,,,,
10000169,NORMAL,,15000,10000170,20000012,1,20000012,1,20000012,1,20000007,1,,,,,
10000170,,,,,,,,,,,,,,,,,
10000214,NORMAL,,20000,10000215,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10000215,,,,,,,,,,,,,,,,,
10000166,NORMAL,,10000,10000167,20000008,1,20000008,1,,,,,,,,,
10000167,NORMAL,,15000,10000168,20000013,1,20000013,1,20000013,1,20000008,1,,,,,
10000168,,,,,,,,,,,,,,,,,
10000038,NORMAL,,10000,10000039,20000011,1,20000006,1,20000006,1,,,,,,,
10000039,NORMAL,,15000,10000040,20000016,1,20000011,1,20000011,1,20000011,1,20000006,1,,,
10000040,NORMAL,,20000,10000041,20000021,1,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,
10000041,,,,,,,,,,,,,,,,,
10000185,NORMAL,,15000,10000186,20000013,1,20000013,1,20000013,1,20000008,1,,,,,
10000186,,,,,,,,,,,,,,,,,
10000156,NORMAL,,15000,10000157,20000013,1,20000013,1,20000013,1,20000008,1,,,,,
10000157,NORMAL,,20000,10000158,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,,,
10000158,,,,,,,,,,,,,,,,,
10000068,NORMAL,,10000,10000069,20000009,1,20000009,1,,,,,,,,,
10000069,NORMAL,,15000,10000070,20000014,1,20000014,1,20000014,1,20000009,1,,,,,
10000070,NORMAL,,20000,10000071,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,,,
10000071,,,,,,,,,,,,,,,,,
#素材カード,,,,,,,,,,,,,,,,,
20000001,,,,,,,,,,,,,,,,,
20000002,,,,,,,,,,,,,,,,,
20000003,,,,,,,,,,,,,,,,,
20000004,,,,,,,,,,,,,,,,,
20000005,,,,,,,,,,,,,,,,,
20000006,,,,,,,,,,,,,,,,,
20000007,,,,,,,,,,,,,,,,,
20000008,,,,,,,,,,,,,,,,,
20000009,,,,,,,,,,,,,,,,,
20000010,,,,,,,,,,,,,,,,,
20000011,,,,,,,,,,,,,,,,,
20000012,,,,,,,,,,,,,,,,,
20000013,,,,,,,,,,,,,,,,,
20000014,,,,,,,,,,,,,,,,,
20000015,,,,,,,,,,,,,,,,,
20000016,,,,,,,,,,,,,,,,,
20000017,,,,,,,,,,,,,,,,,
20000018,,,,,,,,,,,,,,,,,
20000019,,,,,,,,,,,,,,,,,
20000020,,,,,,,,,,,,,,,,,
20000021,,,,,,,,,,,,,,,,,
20000022,,,,,,,,,,,,,,,,,
20000023,,,,,,,,,,,,,,,,,
20000024,,,,,,,,,,,,,,,,,
20000025,,,,,,,,,,,,,,,,,
20000026,,,,,,,,,,,,,,,,,
20000027,,,,,,,,,,,,,,,,,
20000028,,,,,,,,,,,,,,,,,
20000029,,,,,,,,,,,,,,,,,
#共通カード,,,,,,,,,,,,,,,,,
10000231,,,,,,,,,,,,,,,,,
10000238,,,,,,,,,,,,,,,,,
10000245,,,,,,,,,,,,,,,,,
10000252,,,,,,,,,,,,,,,,,
10000258,,,,,,,,,,,,,,,,,
#160804_ロンチ有料騎士,,,,,,,,,,,,,,,,,
10000151,NORMAL,,30000,10000152,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10000152,,,,,,,,,,,,,,,,,
10000056,NORMAL,,30000,10000057,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10000057,,,,,,,,,,,,,,,,,
10003007,NORMAL,,30000,10003008,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10003008,,,,,,,,,,,,,,,,,
10000129,NORMAL,,20000,10000130,20000021,1,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,
10000130,,,,,,,,,,,,,,,,,
10000171,NORMAL,,20000,10000172,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10000172,,,,,,,,,,,,,,,,,
10001008,NORMAL,,20000,10001009,20000020,1,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,
10001009,,,,,,,,,,,,,,,,,
10000050,NORMAL,,15000,10000051,20000018,1,20000013,1,20000013,1,20000013,1,20000008,1,,,
10000051,,,,,,,,,,,,,,,,,
10000164,NORMAL,,30000,10000165,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10000165,,,,,,,,,,,,,,,,,
10001031,NORMAL,,30000,10001032,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10001032,,,,,,,,,,,,,,,,,
10001033,NORMAL,,30000,10001034,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10001034,,,,,,,,,,,,,,,,,
10001014,NORMAL,,20000,10001015,20000021,1,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,
10001015,,,,,,,,,,,,,,,,,
10000133,NORMAL,,20000,10000134,20000020,1,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,
10000134,,,,,,,,,,,,,,,,,
10000061,NORMAL,,15000,10000062,20000017,1,20000012,1,20000012,1,20000012,1,20000007,1,,,
10000062,,,,,,,,,,,,,,,,,
10001029,NORMAL,,30000,10001030,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10001030,,,,,,,,,,,,,,,,,
10003009,NORMAL,,30000,10003010,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10003010,,,,,,,,,,,,,,,,,
10001035,NORMAL,,30000,10001036,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10001036,,,,,,,,,,,,,,,,,
10000058,NORMAL,,20000,10000059,20000022,1,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,
10000059,,,,,,,,,,,,,,,,,
10000087,NORMAL,,20000,10000088,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10000088,,,,,,,,,,,,,,,,,
10002001,NORMAL,,20000,10002002,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10002002,,,,,,,,,,,,,,,,,
10000084,NORMAL,,15000,10000085,20000015,1,20000010,1,20000010,1,20000010,1,20000005,1,,,
10000085,,,,,,,,,,,,,,,,,
10000054,NORMAL,,15000,10000055,20000016,1,20000011,1,20000011,1,20000011,1,20000006,1,,,
10000055,,,,,,,,,,,,,,,,,
10000052,NORMAL,,30000,10000053,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10000053,,,,,,,,,,,,,,,,,
10000063,NORMAL,,30000,10000064,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10000064,,,,,,,,,,,,,,,,,
10002005,NORMAL,,30000,10002006,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10002006,,,,,,,,,,,,,,,,,
10001025,NORMAL,,20000,10001026,20000022,1,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,
10001026,,,,,,,,,,,,,,,,,
10000111,NORMAL,,20000,10000112,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10000112,,,,,,,,,,,,,,,,,
10000162,NORMAL,,15000,10000163,20000019,1,20000014,1,20000014,1,20000014,1,20000009,1,,,
10000163,,,,,,,,,,,,,,,,,
#160804_聖罰断罪グループ1,,,,,,,,,,,,,,,,,
10200001,NORMAL,,30000,10200002,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10200002,,,,,,,,,,,,,,,,,
10200003,NORMAL,,30000,10200004,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10200004,,,,,,,,,,,,,,,,,
10200005,NORMAL,,30000,10200006,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10200006,,,,,,,,,,,,,,,,,
10200007,NORMAL,,30000,10200008,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10200008,,,,,,,,,,,,,,,,,
10200009,NORMAL,,30000,10200010,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10200010,,,,,,,,,,,,,,,,,
10200011,NORMAL,,30000,10200012,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10200012,,,,,,,,,,,,,,,,,
10200013,NORMAL,,20000,10200014,20000021,1,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,
10200014,,,,,,,,,,,,,,,,,
10200015,NORMAL,,20000,10200016,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10200016,,,,,,,,,,,,,,,,,
10200017,NORMAL,,20000,10200018,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10200018,,,,,,,,,,,,,,,,,
#160804_友達招待＆プレオーダー,,,,,,,,,,,,,,,,,
10200019,NORMAL,,30000,10200020,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10200020,,,,,,,,,,,,,,,,,
10200021,NORMAL,,30000,10200022,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10200022,,,,,,,,,,,,,,,,,
#160804_名声100キャンペーン騎士,,,,,,,,,,,,,,,,,
10200023,NORMAL,,30000,10200024,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10200024,,,,,,,,,,,,,,,,,
10200025,NORMAL,,30000,10200026,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10200026,,,,,,,,,,,,,,,,,
10200027,NORMAL,,30000,10200028,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10200028,,,,,,,,,,,,,,,,,
10200029,NORMAL,,30000,10200030,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10200030,,,,,,,,,,,,,,,,,
#160804_星冠グループ1,,,,,,,,,,,,,,,,,
10120029,NORMAL,,30000,10120030,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10120030,,,,,,,,,,,,,,,,,
10120027,NORMAL,,30000,10120028,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10120028,,,,,,,,,,,,,,,,,
10120035,NORMAL,,20000,10120036,20000021,1,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,
10120036,,,,,,,,,,,,,,,,,
10120033,NORMAL,,20000,10120034,20000020,1,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,
10120034,,,,,,,,,,,,,,,,,
10120031,NORMAL,,20000,10120032,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10120032,,,,,,,,,,,,,,,,,
#160804_炎夏グループ1,,,,,,,,,,,,,,,,,
10121008,NORMAL,,30000,10121009,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10121009,,,,,,,,,,,,,,,,,
10121013,NORMAL,,30000,10121014,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10121014,,,,,,,,,,,,,,,,,
10121011,NORMAL,,30000,10121012,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10121012,,,,,,,,,,,,,,,,,
10121001,NORMAL,,30000,10121002,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10121002,,,,,,,,,,,,,,,,,
10121006,NORMAL,,30000,10121007,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10121007,,,,,,,,,,,,,,,,,
10121004,NORMAL,,30000,10121005,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10121005,,,,,,,,,,,,,,,,,
10121040,NORMAL,,20000,10121041,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10121041,,,,,,,,,,,,,,,,,
10121015,NORMAL,,30000,10121016,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10121016,,,,,,,,,,,,,,,,,
10121018,NORMAL,,30000,10121019,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10121019,,,,,,,,,,,,,,,,,
10121022,NORMAL,,30000,10121023,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10121023,,,,,,,,,,,,,,,,,
#160804_Vital×Visionsクロスキャンペーン,,,,,,,,,,,,,,,,,
10200031,NORMAL,,30000,10200032,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10200032,,,,,,,,,,,,,,,,,
10200033,NORMAL,,30000,10200034,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10200034,,,,,,,,,,,,,,,,,
#160804_盗賊アーサー脱衣キャンペーン,,,,,,,,,,,,,,,,,
10200035,NORMAL,,20000,10200036,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10200036,,,,,,,,,,,,,,,,,
10200037,,,,,,,,,,,,,,,,,
#160804_事前登録,,,,,,,,,,,,,,,,,
10200038,NORMAL,,30000,10200039,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10200039,,,,,,,,,,,,,,,,,
#160908_ファミ通シリアル交換,,,,,,,,,,,,,,,,,
10200040,NORMAL,,30000,10200041,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10200041,,,,,,,,,,,,,,,,,
#160917_納涼！ブリテン肝試し大会,,,,,,,,,,,,,,,,,
10119009,NORMAL,,30000,10119010,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10119010,,,,,,,,,,,,,,,,,
10119007,NORMAL,,30000,10119008,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10119008,,,,,,,,,,,,,,,,,
10119005,NORMAL,,30000,10119006,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10119006,,,,,,,,,,,,,,,,,
10119011,NORMAL,,30000,10119012,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10119012,,,,,,,,,,,,,,,,,
10119013,NORMAL,,20000,10119014,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10119014,,,,,,,,,,,,,,,,,
#160917_輝ける光の彼方よりガチャ　追加騎士,,,,,,,,,,,,,,,,,
10201001,NORMAL,,30000,10201002,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10201002,,,,,,,,,,,,,,,,,
10113061,NORMAL,,30000,10113062,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10113062,,,,,,,,,,,,,,,,,
#160917_サマーメダルガチャ,,,,,,,,,,,,,,,,,
10121034,NORMAL,,30000,10121035,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10121035,,,,,,,,,,,,,,,,,
10121032,NORMAL,,30000,10121033,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10121033,,,,,,,,,,,,,,,,,
10121038,NORMAL,,30000,10121039,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10121039,,,,,,,,,,,,,,,,,
10121036,NORMAL,,30000,10121037,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10121037,,,,,,,,,,,,,,,,,
#160917_炎夏グループ1,,,,,,,,,,,,,,,,,
10121024,NORMAL,,30000,10121025,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10121025,,,,,,,,,,,,,,,,,
10121020,NORMAL,,30000,10121021,20000025,1,20000023,1,20000023,1,20000018,1,20000018,1,20000018,1,
10121021,,,,,,,,,,,,,,,,,
10121030,NORMAL,,20000,10121031,20000024,1,20000024,1,20000019,1,20000019,1,20000014,1,20000014,1,
10121031,,,,,,,,,,,,,,,,,
10121028,NORMAL,,20000,10121029,20000022,1,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,
10121029,,,,,,,,,,,,,,,,,
10121026,NORMAL,,20000,10121027,20000021,1,20000021,1,20000016,1,20000016,1,20000011,1,20000011,1,
10121027,,,,,,,,,,,,,,,,,
#160818_妖精グループ1,,,,,,,,,,,,,,,,,
10001049,NORMAL,,20000,10001050,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10001050,,,,,,,,,,,,,,,,,
10002013,NORMAL,,20000,10002014,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10002014,,,,,,,,,,,,,,,,,
10000206,NORMAL,,20000,10000207,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10000207,,,,,,,,,,,,,,,,,
10001045,NORMAL,,20000,10001046,20000020,1,20000020,1,20000015,1,20000015,1,20000010,1,20000010,1,
10001046,,,,,,,,,,,,,,,,,
10001047,NORMAL,,20000,10001048,20000022,1,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,
10001048,,,,,,,,,,,,,,,,,
#161003_キャメロットの精鋭たちガチャ,,,,,,,,,,,,,,,,,
10107009,NORMAL,,30000,10107010,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10107010,,,,,,,,,,,,,,,,,
10202001,NORMAL,,30000,10202002,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10202002,,,,,,,,,,,,,,,,,
10107001,NORMAL,,30000,10107002,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10107002,,,,,,,,,,,,,,,,,
10107003,NORMAL,,30000,10107004,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10107004,,,,,,,,,,,,,,,,,
10107005,NORMAL,,20000,10107006,20000022,1,20000022,1,20000017,1,20000017,1,20000012,1,20000012,1,
10107006,,,,,,,,,,,,,,,,,
10107007,NORMAL,,20000,10107008,20000023,1,20000023,1,20000018,1,20000018,1,20000013,1,20000013,1,
10107008,,,,,,,,,,,,,,,,,
#161003_氷属性確率UPガチャ「氷雪舞う氷の世界」　追加騎士,,,,,,,,,,,,,,,,,
10202003,NORMAL,,30000,10202004,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10202004,,,,,,,,,,,,,,,,,
#161003_月見メダルガチャ,,,,,,,,,,,,,,,,,
10124039,NORMAL,,30000,10124040,20000025,1,20000022,1,20000022,1,20000017,1,20000017,1,20000017,1,
10124040,,,,,,,,,,,,,,,,,
10124037,NORMAL,,30000,10124038,20000025,1,20000020,1,20000020,1,20000015,1,20000015,1,20000015,1,
10124038,,,,,,,,,,,,,,,,,
10124031,NORMAL,,30000,10124032,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
10124032,,,,,,,,,,,,,,,,,
10124034,NORMAL,,30000,10124035,20000025,1,20000024,1,20000024,1,20000019,1,20000019,1,20000019,1,
10124035,,,,,,,,,,,,,,,,,
#161003_クーホリンドロップ用新規騎士,,,,,,,,,,,,,,,,,
10111021,NORMAL,,30000,10111022,20000025,1,20000021,1,20000021,1,20000016,1,20000016,1,20000016,1,
